region_id,date,disease_code,outbreak_occurred,outbreak_severity,days_until_outbreak,contributing_factors
636,2022-11-01,U07.1,0,none,16,none
636,2022-11-01,J18.9,0,none,9,none
636,2022-11-01,A37.9,0,none,22,none
637,2022-11-01,A00.9,0,none,12,none
637,2022-11-01,J10.1,0,none,15,none
638,2022-11-01,I10,0,none,16,none
639,2022-11-01,J10.1,0,none,19,none
639,2022-11-01,U07.1,0,none,18,none
639,2022-11-01,J18.9,0,none,10,none
639,2022-11-01,A09,0,none,27,none
639,2022-11-01,E11,0,none,17,none
639,2022-11-01,K29.7,0,none,26,none
640,2022-11-01,J18.9,0,none,10,none
640,2022-11-01,A37.9,0,none,27,none
640,2022-11-01,A39.9,0,none,7,none
640,2022-11-01,J45.9,0,none,15,none
641,2022-11-01,B50.0,0,none,19,none
641,2022-11-01,J10.1,0,none,9,none
641,2022-11-01,B05,0,none,10,none
641,2022-11-01,A37.9,0,none,29,none
641,2022-11-01,B16,0,none,7,none
641,2022-11-01,K29.7,0,none,21,none
642,2022-11-01,A00.9,0,none,7,none
642,2022-11-01,J18.9,0,none,12,none
642,2022-11-01,E11,0,none,14,none
642,2022-11-01,K29.7,0,none,11,none
642,2022-11-01,J45.9,0,none,9,none
643,2022-11-01,B50.0,0,none,10,none
643,2022-11-01,B05,0,none,11,none
643,2022-11-01,J18.9,0,none,29,none
644,2022-11-01,B05,0,none,23,none
644,2022-11-01,J18.9,0,none,20,none
644,2022-11-01,B16,0,none,16,none
645,2022-11-01,J10.1,0,none,15,none
646,2022-11-01,A90,0,none,24,none
647,2022-11-01,U07.1,0,none,20,none
647,2022-11-01,B05,0,none,17,none
647,2022-11-01,E11,0,none,10,none
647,2022-11-01,I10,0,none,26,none
647,2022-11-01,K29.7,0,none,17,none
648,2022-11-01,B50.0,0,none,16,none
648,2022-11-01,J18.9,0,none,18,none
648,2022-11-01,A37.9,0,none,16,none
648,2022-11-01,K29.7,0,none,21,none
649,2022-11-01,B05,0,none,10,none
649,2022-11-01,A09,0,none,25,none
649,2022-11-01,A39.9,0,none,20,none
649,2022-11-01,E11,0,none,24,none
649,2022-11-01,J45.9,0,none,13,none
650,2022-11-01,B50.0,0,none,14,none
650,2022-11-01,J10.1,0,none,10,none
650,2022-11-01,J45.9,0,none,16,none
651,2022-11-01,B50.0,1,high,0,"environmental,seasonal"
651,2022-11-01,B16,0,none,15,none
652,2022-11-01,B50.0,0,none,12,none
652,2022-11-01,A37.9,0,none,14,none
652,2022-11-01,E11,0,none,24,none
652,2022-11-01,J45.9,0,none,23,none
653,2022-11-01,A90,0,none,16,none
653,2022-11-01,B50.0,0,none,21,none
653,2022-11-01,J18.9,0,none,15,none
653,2022-11-01,E11,0,none,13,none
654,2022-11-01,A00.9,0,none,19,none
654,2022-11-01,A37.9,0,none,24,none
654,2022-11-01,B16,1,high,0,"environmental,seasonal"
654,2022-11-01,J45.9,0,none,8,none
655,2022-11-01,J10.1,0,none,9,none
655,2022-11-01,U07.1,0,none,9,none
655,2022-11-01,A39.9,0,none,10,none
655,2022-11-01,E11,0,none,17,none
656,2022-11-01,B50.0,0,none,18,none
656,2022-11-01,J18.9,0,none,23,none
656,2022-11-01,A37.9,0,none,25,none
656,2022-11-01,B16,0,none,27,none
657,2022-11-01,B50.0,0,none,18,none
657,2022-11-01,U07.1,0,none,14,none
657,2022-11-01,J18.9,0,none,11,none
657,2022-11-01,J45.9,0,none,28,none
658,2022-11-01,B50.0,0,none,12,none
658,2022-11-01,A37.9,0,none,27,none
659,2022-11-01,A90,0,none,13,none
659,2022-11-01,A00.9,0,none,29,none
659,2022-11-01,B05,0,none,12,none
660,2022-11-01,A90,0,none,26,none
660,2022-11-01,J10.1,0,none,16,none
660,2022-11-01,J45.9,0,none,11,none
661,2022-11-01,A90,0,none,17,none
661,2022-11-01,U07.1,0,none,17,none
661,2022-11-01,B05,0,none,7,none
661,2022-11-01,J18.9,0,none,13,none
662,2022-11-01,A00.9,0,none,8,none
662,2022-11-01,J45.9,0,none,25,none
663,2022-11-01,A00.9,0,none,21,none
663,2022-11-01,A09,0,none,24,none
663,2022-11-01,J45.9,0,none,15,none
664,2022-11-01,J10.1,0,none,29,none
664,2022-11-01,B05,1,high,0,"environmental,seasonal"
664,2022-11-01,A37.9,0,none,29,none
664,2022-11-01,J45.9,0,none,13,none
665,2022-11-01,U07.1,0,none,15,none
665,2022-11-01,A09,0,none,16,none
665,2022-11-01,I10,0,none,20,none
666,2022-11-01,A90,0,none,28,none
666,2022-11-01,A37.9,0,none,22,none
666,2022-11-01,E11,0,none,12,none
666,2022-11-01,I10,0,none,13,none
667,2022-11-01,A90,0,none,23,none
667,2022-11-01,A00.9,0,none,14,none
667,2022-11-01,U07.1,0,none,8,none
667,2022-11-01,J18.9,0,none,20,none
667,2022-11-01,I10,1,high,0,"environmental,seasonal"
668,2022-11-01,J18.9,0,none,9,none
668,2022-11-01,A09,0,none,18,none
668,2022-11-01,A37.9,1,high,0,"environmental,seasonal"
668,2022-11-01,K29.7,0,none,21,none
669,2022-11-01,J10.1,0,none,21,none
669,2022-11-01,J18.9,0,none,24,none
669,2022-11-01,A09,0,none,18,none
669,2022-11-01,I10,0,none,18,none
669,2022-11-01,K29.7,0,none,29,none
670,2022-11-01,B50.0,0,none,12,none
670,2022-11-01,J18.9,0,none,9,none
670,2022-11-01,A37.9,0,none,28,none
670,2022-11-01,I10,0,none,15,none
671,2022-11-01,B50.0,0,none,29,none
671,2022-11-01,J10.1,0,none,7,none
671,2022-11-01,U07.1,0,none,25,none
671,2022-11-01,J18.9,0,none,19,none
671,2022-11-01,E11,0,none,24,none
671,2022-11-01,I10,0,none,9,none
671,2022-11-01,J45.9,0,none,11,none
672,2022-11-01,A00.9,1,high,0,"environmental,seasonal"
672,2022-11-01,U07.1,0,none,24,none
672,2022-11-01,A37.9,0,none,14,none
672,2022-11-01,E11,0,none,7,none
672,2022-11-01,K29.7,0,none,7,none
672,2022-11-01,J45.9,0,none,8,none
673,2022-11-01,A90,0,none,22,none
673,2022-11-01,B05,0,none,19,none
673,2022-11-01,A37.9,0,none,17,none
673,2022-11-01,B16,0,none,7,none
673,2022-11-01,E11,0,none,23,none
673,2022-11-01,J45.9,0,none,25,none
674,2022-11-01,B50.0,0,none,21,none
674,2022-11-01,I10,0,none,14,none
675,2022-11-01,A37.9,0,none,27,none
675,2022-11-01,K29.7,0,none,29,none
676,2022-11-01,A90,0,none,25,none
676,2022-11-01,B50.0,0,none,27,none
676,2022-11-01,B05,0,none,28,none
676,2022-11-01,J18.9,0,none,11,none
676,2022-11-01,K29.7,0,none,17,none
676,2022-11-01,J45.9,1,high,0,"environmental,seasonal"
677,2022-11-01,B50.0,1,high,0,"environmental,seasonal"
677,2022-11-01,E11,0,none,25,none
677,2022-11-01,I10,0,none,28,none
678,2022-11-01,A00.9,0,none,24,none
679,2022-11-01,A00.9,0,none,10,none
679,2022-11-01,B05,1,high,0,"environmental,seasonal"
679,2022-11-01,J18.9,0,none,22,none
679,2022-11-01,A39.9,0,none,16,none
679,2022-11-01,J45.9,0,none,19,none
680,2022-11-01,B50.0,0,none,26,none
680,2022-11-01,A00.9,0,none,9,none
680,2022-11-01,J10.1,0,none,15,none
680,2022-11-01,U07.1,0,none,29,none
680,2022-11-01,B05,1,high,0,"environmental,seasonal"
680,2022-11-01,A37.9,0,none,12,none
680,2022-11-01,I10,0,none,24,none
681,2022-11-01,A00.9,0,none,29,none
681,2022-11-01,J10.1,0,none,17,none
681,2022-11-01,I10,1,high,0,"environmental,seasonal"
682,2022-11-01,B05,0,none,24,none
682,2022-11-01,A09,0,none,23,none
682,2022-11-01,A39.9,0,none,29,none
682,2022-11-01,E11,0,none,13,none
683,2022-11-01,A90,0,none,12,none
683,2022-11-01,J10.1,0,none,13,none
683,2022-11-01,B05,0,none,10,none
683,2022-11-01,E11,0,none,17,none
684,2022-11-01,A90,0,none,19,none
684,2022-11-01,B50.0,0,none,9,none
684,2022-11-01,J10.1,0,none,26,none
684,2022-11-01,B05,0,none,22,none
684,2022-11-01,E11,0,none,12,none
684,2022-11-01,K29.7,0,none,12,none
684,2022-11-01,J45.9,0,none,27,none
685,2022-11-01,B05,0,none,11,none
685,2022-11-01,B16,0,none,24,none
685,2022-11-01,I10,0,none,24,none
686,2022-11-01,J18.9,0,none,20,none
686,2022-11-01,I10,0,none,9,none
686,2022-11-01,J45.9,0,none,28,none
687,2022-11-01,A00.9,0,none,29,none
687,2022-11-01,U07.1,1,high,0,"environmental,seasonal"
687,2022-11-01,B05,1,high,0,"environmental,seasonal"
687,2022-11-01,J18.9,0,none,21,none
687,2022-11-01,A39.9,1,high,0,"environmental,seasonal"
688,2022-11-01,A90,0,none,29,none
688,2022-11-01,J18.9,0,none,7,none
689,2022-11-01,A90,0,none,14,none
689,2022-11-01,J18.9,0,none,27,none
689,2022-11-01,E11,0,none,14,none
690,2022-11-01,J18.9,0,none,10,none
690,2022-11-01,I10,1,high,0,"environmental,seasonal"
690,2022-11-01,J45.9,0,none,17,none
691,2022-11-01,B50.0,0,none,25,none
691,2022-11-01,A00.9,0,none,16,none
691,2022-11-01,B16,0,none,23,none
691,2022-11-01,K29.7,0,none,19,none
691,2022-11-01,J45.9,0,none,26,none
692,2022-11-01,J10.1,0,none,12,none
692,2022-11-01,J18.9,1,high,0,"environmental,seasonal"
692,2022-11-01,A09,0,none,28,none
692,2022-11-01,A39.9,0,none,10,none
692,2022-11-01,K29.7,0,none,12,none
692,2022-11-01,J45.9,0,none,18,none
693,2022-11-01,B50.0,0,none,9,none
693,2022-11-01,E11,0,none,8,none
693,2022-11-01,J45.9,0,none,21,none
694,2022-11-01,A00.9,0,none,20,none
694,2022-11-01,B16,0,none,22,none
694,2022-11-01,K29.7,0,none,12,none
694,2022-11-01,J45.9,0,none,8,none
695,2022-11-01,A90,0,none,8,none
695,2022-11-01,J10.1,0,none,27,none
695,2022-11-01,U07.1,0,none,15,none
695,2022-11-01,A09,0,none,17,none
695,2022-11-01,A39.9,0,none,9,none
695,2022-11-01,E11,0,none,16,none
695,2022-11-01,I10,0,none,20,none
696,2022-11-01,J10.1,0,none,22,none
696,2022-11-01,B05,1,high,0,"environmental,seasonal"
696,2022-11-01,A09,0,none,25,none
696,2022-11-01,J45.9,0,none,14,none
697,2022-11-01,A90,1,high,0,"environmental,seasonal"
697,2022-11-01,J10.1,1,high,0,"environmental,seasonal"
697,2022-11-01,A09,0,none,25,none
697,2022-11-01,A37.9,0,none,18,none
698,2022-11-01,A00.9,1,high,0,"environmental,seasonal"
698,2022-11-01,J10.1,1,high,0,"environmental,seasonal"
698,2022-11-01,A09,0,none,29,none
698,2022-11-01,A37.9,0,none,19,none
698,2022-11-01,B16,0,none,18,none
698,2022-11-01,K29.7,0,none,10,none
699,2022-11-01,J10.1,0,none,24,none
699,2022-11-01,U07.1,0,none,22,none
700,2022-11-01,A90,0,none,24,none
700,2022-11-01,B50.0,0,none,19,none
700,2022-11-01,J10.1,0,none,26,none
700,2022-11-01,K29.7,0,none,12,none
700,2022-11-01,J45.9,0,none,24,none
701,2022-11-01,A00.9,0,none,11,none
701,2022-11-01,A09,1,high,0,"environmental,seasonal"
701,2022-11-01,A37.9,0,none,24,none
701,2022-11-01,A39.9,0,none,20,none
701,2022-11-01,J45.9,0,none,18,none
702,2022-11-01,A90,0,none,8,none
702,2022-11-01,U07.1,1,high,0,"environmental,seasonal"
702,2022-11-01,B05,0,none,15,none
702,2022-11-01,J18.9,0,none,14,none
702,2022-11-01,E11,0,none,24,none
703,2022-11-01,B05,0,none,26,none
703,2022-11-01,I10,0,none,20,none
703,2022-11-01,J45.9,0,none,14,none
704,2022-11-01,B50.0,0,none,8,none
704,2022-11-01,A00.9,0,none,7,none
704,2022-11-01,J10.1,0,none,13,none
704,2022-11-01,A37.9,0,none,16,none
704,2022-11-01,E11,0,none,25,none
704,2022-11-01,I10,0,none,16,none
705,2022-11-01,A37.9,0,none,27,none
706,2022-11-01,A90,0,none,15,none
706,2022-11-01,B50.0,0,none,13,none
706,2022-11-01,J10.1,0,none,15,none
706,2022-11-01,B05,0,none,15,none
706,2022-11-01,A09,0,none,12,none
706,2022-11-01,A37.9,0,none,18,none
706,2022-11-01,A39.9,0,none,29,none
706,2022-11-01,I10,0,none,8,none
706,2022-11-01,K29.7,0,none,22,none
707,2022-11-01,B05,0,none,27,none
707,2022-11-01,J18.9,0,none,23,none
707,2022-11-01,E11,0,none,9,none
708,2022-11-01,A00.9,0,none,17,none
708,2022-11-01,J18.9,0,none,19,none
708,2022-11-01,A37.9,0,none,26,none
709,2022-11-01,A90,0,none,20,none
709,2022-11-01,A00.9,0,none,13,none
709,2022-11-01,E11,0,none,17,none
709,2022-11-01,I10,0,none,8,none
709,2022-11-01,J45.9,0,none,7,none
710,2022-11-01,J10.1,0,none,18,none
710,2022-11-01,J18.9,0,none,18,none
710,2022-11-01,A09,0,none,23,none
710,2022-11-01,E11,0,none,20,none
710,2022-11-01,J45.9,0,none,16,none
711,2022-11-01,A00.9,0,none,9,none
711,2022-11-01,U07.1,0,none,17,none
711,2022-11-01,B05,0,none,7,none
711,2022-11-01,J18.9,0,none,18,none
711,2022-11-01,E11,0,none,12,none
711,2022-11-01,J45.9,0,none,14,none
712,2022-11-01,U07.1,0,none,14,none
712,2022-11-01,J18.9,0,none,9,none
712,2022-11-01,E11,0,none,7,none
713,2022-11-01,B50.0,0,none,22,none
713,2022-11-01,J10.1,0,none,22,none
713,2022-11-01,E11,0,none,10,none
714,2022-11-01,A90,0,none,19,none
714,2022-11-01,J10.1,0,none,8,none
714,2022-11-01,U07.1,0,none,12,none
715,2022-11-01,A90,0,none,7,none
715,2022-11-01,J10.1,0,none,24,none
715,2022-11-01,E11,0,none,7,none
715,2022-11-01,K29.7,0,none,22,none
716,2022-11-01,J10.1,0,none,25,none
716,2022-11-01,J18.9,0,none,27,none
716,2022-11-01,A37.9,0,none,20,none
717,2022-11-01,A39.9,0,none,7,none
717,2022-11-01,E11,0,none,19,none
718,2022-11-01,B05,0,none,12,none
718,2022-11-01,A39.9,0,none,23,none
719,2022-11-01,B50.0,0,none,17,none
719,2022-11-01,A00.9,0,none,7,none
719,2022-11-01,A39.9,1,high,0,"environmental,seasonal"
720,2022-11-01,A00.9,0,none,22,none
720,2022-11-01,E11,0,none,18,none
720,2022-11-01,K29.7,1,high,0,"environmental,seasonal"
721,2022-11-01,J10.1,0,none,15,none
721,2022-11-01,B05,0,none,17,none
721,2022-11-01,A37.9,0,none,9,none
721,2022-11-01,A39.9,0,none,22,none
722,2022-11-01,A09,0,none,14,none
722,2022-11-01,A37.9,0,none,21,none
723,2022-11-01,B05,0,none,15,none
723,2022-11-01,A09,0,none,13,none
723,2022-11-01,E11,0,none,19,none
724,2022-11-01,J18.9,0,none,18,none
724,2022-11-01,E11,0,none,20,none
725,2022-11-01,J18.9,1,high,0,"environmental,seasonal"
725,2022-11-01,A37.9,0,none,21,none
725,2022-11-01,I10,0,none,11,none
726,2022-11-01,A00.9,0,none,15,none
726,2022-11-01,U07.1,0,none,23,none
727,2022-11-01,J10.1,0,none,23,none
727,2022-11-01,J18.9,0,none,24,none
727,2022-11-01,E11,0,none,28,none
728,2022-11-01,B50.0,0,none,13,none
729,2022-11-01,A00.9,0,none,23,none
729,2022-11-01,B05,0,none,19,none
729,2022-11-01,E11,0,none,10,none
729,2022-11-01,I10,1,high,0,"environmental,seasonal"
729,2022-11-01,J45.9,0,none,18,none
730,2022-11-01,A90,0,none,7,none
730,2022-11-01,A00.9,0,none,11,none
730,2022-11-01,U07.1,0,none,27,none
730,2022-11-01,J18.9,0,none,27,none
730,2022-11-01,A09,0,none,20,none
731,2022-11-01,A09,0,none,27,none
731,2022-11-01,E11,0,none,21,none
731,2022-11-01,J45.9,0,none,28,none
732,2022-11-01,A90,0,none,14,none
732,2022-11-01,I10,0,none,8,none
733,2022-11-01,A00.9,0,none,19,none
733,2022-11-01,J10.1,0,none,11,none
733,2022-11-01,B05,0,none,14,none
733,2022-11-01,A37.9,0,none,10,none
733,2022-11-01,A39.9,0,none,17,none
734,2022-11-01,A90,0,none,10,none
734,2022-11-01,J45.9,0,none,16,none
735,2022-11-01,J10.1,0,none,29,none
735,2022-11-01,U07.1,1,high,0,"environmental,seasonal"
735,2022-11-01,A37.9,0,none,23,none
736,2022-11-01,B50.0,0,none,25,none
737,2022-11-01,A90,1,high,0,"environmental,seasonal"
737,2022-11-01,B05,0,none,10,none
737,2022-11-01,J18.9,0,none,19,none
737,2022-11-01,I10,0,none,15,none
738,2022-11-01,J10.1,0,none,24,none
738,2022-11-01,K29.7,0,none,15,none
739,2022-11-01,A90,0,none,10,none
739,2022-11-01,J10.1,0,none,9,none
739,2022-11-01,A37.9,0,none,11,none
740,2022-11-01,J18.9,0,none,24,none
740,2022-11-01,J45.9,0,none,29,none
741,2022-11-01,A00.9,1,high,0,"environmental,seasonal"
741,2022-11-01,J10.1,0,none,13,none
741,2022-11-01,A37.9,0,none,13,none
741,2022-11-01,I10,0,none,14,none
741,2022-11-01,K29.7,0,none,16,none
741,2022-11-01,J45.9,0,none,8,none
742,2022-11-01,A90,0,none,8,none
742,2022-11-01,B16,0,none,12,none
743,2022-11-01,J10.1,0,none,19,none
743,2022-11-01,A39.9,0,none,23,none
743,2022-11-01,K29.7,0,none,19,none
744,2022-11-01,B50.0,0,none,11,none
744,2022-11-01,J10.1,1,high,0,"environmental,seasonal"
744,2022-11-01,B05,0,none,21,none
744,2022-11-01,J18.9,0,none,19,none
745,2022-11-01,A90,0,none,13,none
746,2022-11-01,B50.0,1,high,0,"environmental,seasonal"
746,2022-11-01,A37.9,0,none,23,none
746,2022-11-01,I10,0,none,10,none
747,2022-11-01,J10.1,0,none,9,none
747,2022-11-01,J18.9,0,none,18,none
747,2022-11-01,A37.9,0,none,15,none
747,2022-11-01,E11,0,none,14,none
747,2022-11-01,I10,0,none,11,none
747,2022-11-01,J45.9,0,none,24,none
748,2022-11-01,E11,0,none,15,none
749,2022-11-01,A90,0,none,26,none
749,2022-11-01,J10.1,0,none,21,none
750,2022-11-01,A90,0,none,9,none
750,2022-11-01,B50.0,0,none,8,none
750,2022-11-01,U07.1,0,none,23,none
750,2022-11-01,B05,0,none,13,none
750,2022-11-01,J18.9,0,none,24,none
751,2022-11-01,A90,0,none,22,none
751,2022-11-01,J10.1,0,none,13,none
751,2022-11-01,U07.1,0,none,9,none
751,2022-11-01,B16,0,none,16,none
751,2022-11-01,E11,0,none,20,none
751,2022-11-01,J45.9,0,none,20,none
752,2022-11-01,B50.0,0,none,10,none
752,2022-11-01,A09,1,high,0,"environmental,seasonal"
752,2022-11-01,A39.9,0,none,19,none
752,2022-11-01,J45.9,0,none,14,none
753,2022-11-01,B50.0,0,none,29,none
753,2022-11-01,A00.9,1,high,0,"environmental,seasonal"
753,2022-11-01,U07.1,1,high,0,"environmental,seasonal"
753,2022-11-01,A37.9,0,none,27,none
753,2022-11-01,I10,0,none,26,none
753,2022-11-01,J45.9,0,none,15,none
754,2022-11-01,U07.1,0,none,28,none
754,2022-11-01,J18.9,0,none,18,none
754,2022-11-01,A09,1,high,0,"environmental,seasonal"
754,2022-11-01,E11,0,none,7,none
755,2022-11-01,U07.1,1,high,0,"environmental,seasonal"
755,2022-11-01,J18.9,0,none,18,none
755,2022-11-01,E11,0,none,17,none
756,2022-11-01,A90,0,none,29,none
756,2022-11-01,A00.9,0,none,21,none
756,2022-11-01,B05,0,none,15,none
756,2022-11-01,J18.9,0,none,17,none
756,2022-11-01,A09,0,none,21,none
756,2022-11-01,E11,1,high,0,"environmental,seasonal"
756,2022-11-01,I10,0,none,14,none
757,2022-11-01,B05,0,none,24,none
757,2022-11-01,K29.7,0,none,28,none
758,2022-11-01,K29.7,0,none,19,none
758,2022-11-01,J45.9,0,none,26,none
759,2022-11-01,A37.9,0,none,16,none
759,2022-11-01,B16,0,none,21,none
759,2022-11-01,E11,0,none,27,none
760,2022-11-01,K29.7,0,none,10,none
760,2022-11-01,J45.9,0,none,11,none
761,2022-11-01,B05,0,none,9,none
761,2022-11-01,I10,0,none,22,none
761,2022-11-01,K29.7,0,none,29,none
762,2022-11-01,U07.1,1,high,0,"environmental,seasonal"
762,2022-11-01,B05,1,high,0,"environmental,seasonal"
762,2022-11-01,A37.9,0,none,19,none
762,2022-11-01,E11,0,none,22,none
763,2022-11-01,J10.1,0,none,21,none
763,2022-11-01,J18.9,0,none,7,none
763,2022-11-01,E11,0,none,15,none
763,2022-11-01,J45.9,0,none,10,none
764,2022-11-01,A90,0,none,20,none
764,2022-11-01,B50.0,0,none,9,none
764,2022-11-01,J10.1,0,none,28,none
764,2022-11-01,A09,0,none,13,none
764,2022-11-01,A37.9,0,none,15,none
764,2022-11-01,E11,1,high,0,"environmental,seasonal"
765,2022-11-01,A90,0,none,29,none
765,2022-11-01,J18.9,0,none,26,none
765,2022-11-01,A09,0,none,19,none
765,2022-11-01,K29.7,1,high,0,"environmental,seasonal"
765,2022-11-01,J45.9,0,none,14,none
766,2022-11-01,J10.1,0,none,17,none
766,2022-11-01,J18.9,0,none,22,none
766,2022-11-01,A37.9,0,none,18,none
766,2022-11-01,E11,0,none,19,none
766,2022-11-01,J45.9,0,none,14,none
767,2022-11-01,A90,1,high,0,"environmental,seasonal"
767,2022-11-01,B50.0,0,none,17,none
767,2022-11-01,J10.1,0,none,22,none
767,2022-11-01,B05,0,none,11,none
767,2022-11-01,E11,0,none,19,none
768,2022-11-01,B50.0,0,none,27,none
768,2022-11-01,J10.1,0,none,28,none
768,2022-11-01,E11,0,none,19,none
768,2022-11-01,J45.9,0,none,20,none
769,2022-11-01,A90,0,none,26,none
769,2022-11-01,J10.1,0,none,24,none
769,2022-11-01,U07.1,0,none,11,none
769,2022-11-01,I10,0,none,7,none
770,2022-11-01,J18.9,0,none,26,none
771,2022-11-01,E11,0,none,9,none
772,2022-11-01,J10.1,1,high,0,"environmental,seasonal"
772,2022-11-01,U07.1,0,none,12,none
772,2022-11-01,E11,0,none,24,none
773,2022-11-01,J10.1,0,none,16,none
773,2022-11-01,I10,0,none,8,none
773,2022-11-01,J45.9,0,none,8,none
774,2022-11-01,B50.0,0,none,24,none
774,2022-11-01,A37.9,0,none,24,none
774,2022-11-01,I10,0,none,14,none
775,2022-11-01,A37.9,0,none,16,none
775,2022-11-01,A39.9,0,none,20,none
776,2022-11-01,B05,0,none,11,none
776,2022-11-01,J18.9,0,none,22,none
776,2022-11-01,A37.9,0,none,9,none
776,2022-11-01,I10,0,none,20,none
777,2022-11-01,A00.9,0,none,13,none
777,2022-11-01,J45.9,0,none,18,none
778,2022-11-01,A90,0,none,11,none
778,2022-11-01,B50.0,0,none,21,none
778,2022-11-01,U07.1,0,none,26,none
778,2022-11-01,A09,0,none,25,none
778,2022-11-01,J45.9,0,none,7,none
779,2022-11-01,J10.1,0,none,20,none
779,2022-11-01,J18.9,0,none,24,none
779,2022-11-01,I10,0,none,13,none
779,2022-11-01,J45.9,0,none,8,none
781,2022-11-01,A00.9,0,none,25,none
782,2022-11-01,B50.0,1,high,0,"environmental,seasonal"
782,2022-11-01,A00.9,0,none,7,none
782,2022-11-01,J18.9,0,none,24,none
782,2022-11-01,A09,0,none,14,none
782,2022-11-01,K29.7,0,none,13,none
783,2022-11-01,A90,0,none,25,none
783,2022-11-01,J10.1,1,high,0,"environmental,seasonal"
783,2022-11-01,J18.9,0,none,29,none
783,2022-11-01,I10,1,high,0,"environmental,seasonal"
783,2022-11-01,K29.7,0,none,18,none
784,2022-11-01,B50.0,1,high,0,"environmental,seasonal"
784,2022-11-01,J18.9,0,none,12,none
784,2022-11-01,B16,0,none,8,none
785,2022-11-01,J10.1,0,none,8,none
785,2022-11-01,B05,0,none,24,none
785,2022-11-01,A09,0,none,27,none
785,2022-11-01,E11,0,none,7,none
786,2022-11-01,J10.1,0,none,19,none
786,2022-11-01,U07.1,0,none,25,none
786,2022-11-01,B05,0,none,14,none
786,2022-11-01,I10,0,none,17,none
787,2022-11-01,A00.9,0,none,7,none
787,2022-11-01,J10.1,0,none,26,none
787,2022-11-01,J18.9,0,none,17,none
787,2022-11-01,A39.9,0,none,13,none
787,2022-11-01,K29.7,0,none,20,none
788,2022-11-01,U07.1,0,none,8,none
788,2022-11-01,B05,0,none,19,none
788,2022-11-01,I10,0,none,28,none
789,2022-11-01,E11,0,none,19,none
789,2022-11-01,J45.9,0,none,25,none
790,2022-11-01,U07.1,0,none,14,none
790,2022-11-01,J18.9,0,none,25,none
790,2022-11-01,E11,0,none,25,none
791,2022-11-01,J10.1,0,none,25,none
791,2022-11-01,I10,0,none,7,none
791,2022-11-01,K29.7,0,none,16,none
792,2022-11-01,A90,0,none,7,none
792,2022-11-01,B05,0,none,24,none
792,2022-11-01,J18.9,0,none,15,none
792,2022-11-01,I10,0,none,13,none
792,2022-11-01,J45.9,0,none,11,none
793,2022-11-01,B05,0,none,18,none
793,2022-11-01,J18.9,0,none,26,none
793,2022-11-01,A37.9,0,none,22,none
794,2022-11-01,A90,0,none,20,none
794,2022-11-01,E11,0,none,17,none
795,2022-11-01,J10.1,0,none,27,none
795,2022-11-01,J18.9,0,none,7,none
796,2022-11-01,A09,0,none,12,none
796,2022-11-01,I10,0,none,14,none
798,2022-11-01,A90,0,none,11,none
798,2022-11-01,J18.9,0,none,20,none
798,2022-11-01,A37.9,0,none,16,none
798,2022-11-01,I10,0,none,13,none
798,2022-11-01,J45.9,0,none,16,none
799,2022-11-01,A90,1,high,0,"environmental,seasonal"
799,2022-11-01,A39.9,0,none,9,none
799,2022-11-01,I10,0,none,12,none
800,2022-11-01,B05,0,none,25,none
800,2022-11-01,E11,0,none,15,none
800,2022-11-01,I10,0,none,22,none
801,2022-11-01,U07.1,0,none,12,none
801,2022-11-01,J45.9,0,none,28,none
802,2022-11-01,E11,0,none,19,none
803,2022-11-01,J18.9,0,none,21,none
803,2022-11-01,A37.9,0,none,21,none
804,2022-11-01,J10.1,0,none,18,none
804,2022-11-01,J45.9,0,none,19,none
805,2022-11-01,J18.9,0,none,20,none
805,2022-11-01,B16,0,none,29,none
805,2022-11-01,A39.9,0,none,22,none
805,2022-11-01,I10,0,none,16,none
806,2022-11-01,A00.9,0,none,25,none
806,2022-11-01,U07.1,0,none,8,none
806,2022-11-01,B16,0,none,14,none
806,2022-11-01,K29.7,0,none,25,none
807,2022-11-01,J10.1,0,none,7,none
807,2022-11-01,A37.9,0,none,13,none
807,2022-11-01,K29.7,0,none,18,none
808,2022-11-01,A90,0,none,7,none
808,2022-11-01,U07.1,0,none,22,none
808,2022-11-01,J45.9,0,none,29,none
809,2022-11-01,B05,0,none,22,none
809,2022-11-01,A37.9,0,none,27,none
809,2022-11-01,I10,1,high,0,"environmental,seasonal"
810,2022-11-01,A90,1,high,0,"environmental,seasonal"
810,2022-11-01,B50.0,0,none,7,none
810,2022-11-01,J10.1,0,none,17,none
810,2022-11-01,J18.9,0,none,12,none
810,2022-11-01,A37.9,0,none,7,none
811,2022-11-01,B50.0,0,none,21,none
811,2022-11-01,J10.1,0,none,20,none
811,2022-11-01,B05,0,none,7,none
811,2022-11-01,A37.9,0,none,27,none
811,2022-11-01,I10,0,none,29,none
812,2022-11-01,A90,0,none,26,none
812,2022-11-01,A00.9,0,none,28,none
812,2022-11-01,A39.9,0,none,16,none
813,2022-11-01,A09,0,none,15,none
813,2022-11-01,A37.9,0,none,13,none
813,2022-11-01,B16,0,none,16,none
813,2022-11-01,E11,0,none,11,none
814,2022-11-01,A09,0,none,15,none
814,2022-11-01,E11,0,none,12,none
814,2022-11-01,I10,0,none,24,none
814,2022-11-01,J45.9,0,none,7,none
815,2022-11-01,J10.1,0,none,27,none
