date,region_id,temperature_celsius,humidity_percent,rainfall_mm,aqi,pm25,pm10,water_quality_index
2022-01-01,853,25.9,76,9.4,116,58,81,7.0
2022-01-01,854,20.5,56,0.0,101,50,70,5.3
2022-01-01,855,24.7,37,23.6,115,57,80,3.5
2022-01-01,856,25.3,69,64.0,102,51,71,5.9
2022-01-01,857,28.6,77,52.4,120,60,84,7.2
2022-01-01,858,24.4,54,30.4,127,63,88,4.0
2022-01-01,859,27.9,51,25.6,89,44,62,6.2
2022-01-01,860,27.5,49,0.0,109,54,76,5.1
2022-01-01,861,23.0,47,3.8,102,51,71,4.7
2022-01-01,862,21.1,30,30.7,94,47,65,6.9
2022-01-01,863,19.3,52,17.9,127,63,88,4.9
2022-01-01,864,24.9,50,4.2,81,40,56,5.4
2022-01-01,865,18.1,32,23.4,85,42,59,4.2
2022-01-01,866,24.6,66,8.7,80,40,56,8.4
2022-01-01,867,19.4,59,40.3,79,39,55,5.4
2022-01-01,868,17.3,57,12.5,104,52,72,7.4
2022-01-01,869,17.5,45,25.1,75,37,52,6.2
2022-01-01,870,19.5,57,41.8,77,38,53,5.8
2022-01-01,871,17.1,74,16.1,81,40,56,6.0
2022-01-01,872,15.1,65,55.1,80,40,56,6.9
2022-01-01,873,17.0,55,22.2,90,45,62,6.7
2022-01-01,874,19.7,58,23.7,83,41,58,5.3
2022-01-01,875,16.3,55,37.9,111,55,77,3.8
2022-01-01,876,23.0,51,9.4,97,48,67,3.2
2022-01-01,877,14.7,59,25.8,86,43,60,5.1
2022-01-01,878,16.3,46,43.6,126,63,88,5.2
2022-01-01,879,22.5,53,54.8,94,47,65,4.2
2022-01-01,880,24.4,73,7.0,83,41,58,6.8
2022-01-01,881,18.4,69,84.4,75,37,52,5.9
2022-01-01,882,16.1,45,71.5,113,56,79,6.8
2022-01-01,883,21.9,62,35.2,70,35,49,4.0
2022-01-01,884,19.0,62,46.2,88,44,61,6.8
2022-01-01,885,20.0,72,51.0,95,47,66,5.5
2022-01-01,886,20.1,77,39.8,104,52,72,5.3
2022-01-01,887,20.1,58,21.3,91,45,63,6.0
2022-01-01,888,19.1,45,0.0,97,48,67,5.3
2022-01-01,889,21.1,39,12.3,120,60,84,6.2
2022-01-01,890,22.0,42,21.9,117,58,81,6.4
2022-01-01,891,19.6,53,6.9,107,53,74,5.8
2022-01-01,892,24.4,42,12.0,117,58,81,5.4
2022-01-01,893,16.1,61,45.5,122,61,85,8.1
2022-01-01,894,22.5,70,25.1,97,48,67,6.8
2022-01-01,895,17.1,41,0.0,109,54,76,5.9
2022-01-01,896,23.5,53,43.0,106,53,74,4.1
2022-01-01,897,19.8,53,0.0,115,57,80,6.9
2022-01-01,898,19.9,65,19.9,128,64,89,7.0
2022-01-01,899,20.4,44,7.4,86,43,60,7.3
2022-01-01,900,23.1,68,47.6,107,53,74,4.8
2022-01-01,901,24.2,52,15.6,116,58,81,7.3
2022-01-01,902,18.3,68,57.4,87,43,60,5.6
2022-01-01,903,17.7,58,22.1,87,43,60,6.5
2022-01-01,904,7.3,76,47.8,100,50,70,7.0
2022-01-01,905,12.6,67,54.3,107,53,74,4.4
2022-01-01,906,12.8,71,33.4,70,35,49,5.9
2022-01-01,907,8.9,35,44.1,121,60,84,7.0
2022-01-01,908,20.0,75,55.7,109,54,76,6.2
2022-01-01,909,23.8,71,39.5,79,39,55,6.5
2022-01-01,910,19.8,75,36.8,88,44,61,8.2
2022-01-01,911,17.6,52,0.0,91,45,63,6.2
2022-01-01,912,21.2,61,53.1,99,49,69,5.3
2022-01-01,913,23.0,49,15.5,115,57,80,5.3
2022-01-01,914,15.5,48,0.0,111,55,77,7.4
2022-01-01,915,21.0,52,36.8,81,40,56,4.6
2022-01-01,916,18.3,63,22.8,70,35,49,5.6
2022-01-01,917,19.7,36,28.3,114,57,79,5.1
2022-01-01,918,12.7,71,12.8,99,49,69,3.8
2022-01-01,919,16.7,51,43.4,94,47,65,7.8
2022-01-01,920,17.9,55,43.0,115,57,80,6.1
2022-01-01,921,18.7,36,18.3,119,59,83,6.0
2022-01-01,922,14.4,41,3.7,79,39,55,6.7
2022-01-01,923,17.5,41,37.8,103,51,72,7.1
2022-01-01,924,18.2,47,18.7,115,57,80,6.3
2022-01-01,925,17.0,66,72.3,126,63,88,6.4
2022-01-01,926,19.4,59,10.0,116,58,81,5.8
2022-01-01,927,18.2,52,13.2,72,36,50,4.6
2022-01-01,928,20.2,59,20.8,103,51,72,4.8
2022-01-01,929,22.3,56,1.0,80,40,56,6.9
2022-01-01,930,21.1,38,6.0,83,41,58,4.9
2022-01-01,931,21.1,47,21.7,83,41,58,5.5
2022-01-01,932,18.8,40,0.0,72,36,50,5.9
2022-01-01,933,22.1,58,61.5,127,63,88,6.5
2022-01-01,934,27.0,62,28.0,98,49,68,4.9
2022-01-01,935,20.0,72,35.8,127,63,88,5.5
2022-01-01,936,20.4,49,60.0,105,52,73,6.2
2022-01-01,937,18.4,60,21.8,112,56,78,4.1
2022-01-01,938,23.8,56,36.0,129,64,90,5.9
2022-01-01,939,15.2,61,45.5,115,57,80,7.4
2022-01-01,940,16.1,50,0.0,123,61,86,6.0
2022-01-01,941,18.4,64,24.3,75,37,52,6.2
2022-01-01,942,17.0,76,47.4,114,57,79,4.7
2022-01-01,943,25.9,72,35.4,110,55,77,7.0
2022-01-01,944,25.7,54,36.7,121,60,84,4.1
2022-01-01,945,26.7,49,12.6,87,43,60,4.2
2022-01-01,946,27.0,61,21.1,123,61,86,4.9
2022-01-01,947,23.7,57,27.9,112,56,78,4.9
2022-01-01,948,24.1,54,12.9,71,35,49,4.4
2022-01-01,949,21.2,65,44.4,103,51,72,5.3
2022-01-01,950,21.6,64,23.2,124,62,86,7.9
2022-01-01,951,21.3,45,0.0,100,50,70,6.0
2022-01-01,952,20.1,57,38.6,117,58,81,4.2
2022-01-01,953,22.2,57,32.4,121,60,84,5.4
2022-01-01,954,23.1,38,21.9,122,61,85,7.2
2022-01-01,955,16.8,58,6.1,109,54,76,4.7
2022-01-01,956,21.5,63,0.0,102,51,71,4.2
2022-01-01,957,17.5,58,0.0,119,59,83,3.3
2022-01-01,958,21.3,60,24.2,110,55,77,3.8
2022-01-01,959,14.8,54,28.7,109,54,76,5.8
2022-01-01,960,20.3,70,92.5,108,54,75,5.5
2022-01-01,961,16.9,50,47.3,77,38,53,5.6
2022-01-01,962,13.9,57,38.6,106,53,74,6.4
2022-01-01,963,9.5,44,0.0,82,41,57,7.0
2022-01-01,964,16.8,54,0.0,80,40,56,4.1
2022-01-01,965,16.1,44,36.6,112,56,78,5.8
2022-01-01,966,15.4,56,64.8,92,46,64,7.2
2022-01-01,967,14.0,54,0.0,124,62,86,5.5
2022-01-01,968,16.6,66,44.2,107,53,74,6.2
2022-01-01,969,17.2,43,24.6,107,53,74,6.9
2022-01-01,970,13.7,52,19.3,93,46,65,4.0
2022-01-01,971,15.2,64,52.3,102,51,71,6.0
2022-01-01,972,14.3,44,50.9,99,49,69,5.0
2022-01-01,973,16.4,78,65.8,104,52,72,4.6
2022-01-01,974,17.5,42,41.1,88,44,61,5.4
2022-01-01,975,21.3,57,96.8,87,43,60,6.6
2022-01-01,976,21.4,55,12.8,93,46,65,3.7
2022-01-01,977,19.1,60,58.7,114,57,79,5.2
2022-01-01,978,18.3,63,43.2,71,35,49,6.5
2022-01-01,979,19.8,30,26.3,98,49,68,6.7
2022-01-01,980,25.4,67,43.2,81,40,56,5.0
2022-01-01,981,19.0,52,26.0,99,49,69,3.7
2022-01-01,982,17.8,51,38.9,102,51,71,3.1
2022-01-01,983,25.4,51,7.2,98,49,68,7.3
2022-01-01,984,23.2,58,27.7,99,49,69,5.4
2022-01-01,985,26.0,50,27.4,116,58,81,3.6
2022-01-01,986,24.5,41,46.5,95,47,66,5.3
2022-01-01,987,22.1,65,44.4,78,39,54,7.3
2022-01-01,988,26.1,60,12.3,122,61,85,2.7
2022-01-01,989,26.6,54,1.1,86,43,60,6.4
2022-01-01,990,22.9,53,11.5,99,49,69,4.8
2022-01-01,991,24.7,64,0.0,121,60,84,4.3
2022-01-01,992,24.7,61,33.1,102,51,71,7.4
2022-01-01,993,26.5,71,24.5,77,38,53,7.0
2022-01-01,994,20.5,50,44.5,111,55,77,4.5
2022-01-01,995,16.9,58,0.0,101,50,70,6.0
2022-01-01,996,16.0,73,38.7,119,59,83,5.9
2022-01-01,997,20.9,49,7.6,82,41,57,4.5
2022-01-01,998,21.9,56,35.2,106,53,74,5.7
2022-01-01,999,18.3,65,35.1,121,60,84,6.1
2022-01-01,1000,18.7,57,31.6,87,43,60,6.5
2022-01-01,1001,20.1,70,29.9,127,63,88,4.9
2022-01-01,1002,20.0,56,28.6,82,41,57,4.9
2022-01-01,1003,24.2,61,17.4,116,58,81,4.6
2022-01-01,1004,23.9,69,62.5,78,39,54,7.5
2022-01-01,1005,21.0,60,10.9,81,40,56,5.2
2022-01-01,1006,20.9,54,34.7,125,62,87,4.2
2022-01-01,1007,22.1,55,55.5,111,55,77,6.9
2022-01-01,1008,21.4,32,23.6,75,37,52,3.8
2022-01-01,1009,23.2,55,55.4,100,50,70,3.8
2022-01-01,1010,23.8,39,7.0,90,45,62,6.6
2022-01-01,1011,24.2,78,0.0,111,55,77,5.0
2022-01-01,1012,20.9,34,0.0,128,64,89,6.3
2022-01-01,1013,15.5,46,33.8,117,58,81,5.4
2022-01-01,1014,19.6,55,41.4,81,40,56,6.5
2022-01-01,1015,15.3,66,32.7,76,38,53,5.2
2022-01-01,1016,19.2,40,0.0,118,59,82,5.8
2022-01-01,1017,22.0,37,27.0,117,58,81,6.4
2022-01-01,1018,19.5,47,4.8,127,63,88,4.9
2022-01-01,1019,7.9,51,40.5,100,50,70,6.7
2022-01-01,1020,11.2,48,0.0,113,56,79,5.0
2022-01-01,1021,13.3,58,47.1,106,53,74,6.0
2022-01-01,1022,13.5,39,23.4,99,49,69,5.9
2022-01-01,1023,9.8,57,23.5,100,50,70,5.4
2022-01-01,1024,11.1,59,0.0,80,40,56,3.5
2022-01-01,1025,13.9,60,65.5,93,46,65,3.5
2022-01-01,1026,11.8,60,37.7,70,35,49,5.7
2022-01-01,1027,9.4,55,32.0,128,64,89,4.9
2022-01-01,1028,12.2,74,82.2,128,64,89,5.9
2022-01-01,1029,14.1,75,31.2,88,44,61,5.6
2022-01-01,1030,20.7,61,0.0,89,44,62,4.4
2022-01-01,1031,18.6,38,15.4,118,59,82,5.5
2022-01-01,1032,22.4,66,92.0,83,41,58,5.5
2022-01-01,1033,20.2,51,5.3,106,53,74,5.7
2022-01-01,1034,26.3,67,48.7,108,54,75,6.1
2022-01-01,1035,21.6,47,30.5,128,64,89,6.8
2022-01-01,1036,19.1,59,31.3,111,55,77,6.8
2022-01-01,1037,13.7,72,52.1,89,44,62,8.0
2022-01-01,1038,11.1,49,0.0,73,36,51,6.5
2022-01-01,1039,16.3,37,41.9,75,37,52,4.8
2022-01-01,1040,14.4,30,0.0,126,63,88,6.1
2022-01-01,1041,15.7,37,6.7,105,52,73,6.2
2022-01-01,1042,16.5,31,3.7,128,64,89,5.9
2022-01-01,1043,17.3,57,16.2,124,62,86,5.2
2022-01-01,1044,17.3,52,25.5,97,48,67,3.7
2022-01-01,1045,7.0,61,56.1,128,64,89,6.6
2022-01-01,1046,12.1,63,4.6,119,59,83,5.6
2022-01-01,1047,11.8,37,0.0,77,38,53,6.0
2022-01-01,1048,14.4,58,34.0,73,36,51,5.2
2022-01-01,1049,24.6,54,37.9,91,45,63,5.5
2022-01-01,1050,24.9,64,34.4,113,56,79,5.2
2022-01-01,1051,17.6,56,35.8,80,40,56,4.6
2022-01-01,1052,19.9,42,26.3,119,59,83,5.0
2022-01-01,1053,23.6,75,40.8,121,60,84,5.0
2022-01-01,1054,17.3,49,30.2,105,52,73,6.6
2022-01-01,1055,16.1,68,39.6,108,54,75,7.2
2022-01-01,1056,22.4,51,22.7,98,49,68,4.9
2022-01-01,1057,14.4,58,28.0,126,63,88,4.9
2022-01-01,1058,19.5,39,0.8,110,55,77,3.8
2022-01-01,1059,12.1,66,30.0,94,47,65,5.2
2022-01-01,1060,17.8,37,0.0,79,39,55,4.6
2022-01-01,1061,21.0,72,93.2,122,61,85,4.1
2022-01-01,1062,17.1,51,71.6,106,53,74,5.0
2022-01-01,1063,17.2,70,0.0,77,38,53,4.1
2022-01-01,1064,18.0,60,33.3,113,56,79,7.2
2022-01-01,1065,17.8,66,67.5,80,40,56,6.3
2022-01-01,1066,20.9,51,44.2,112,56,78,5.5
2022-01-01,1067,20.9,51,61.0,123,61,86,4.4
2022-01-01,1068,24.0,82,130.6,87,43,60,5.1
2022-01-01,1069,20.1,61,47.6,88,44,61,6.8
2022-01-01,1070,22.2,74,70.0,96,48,67,5.4
2022-01-01,1071,20.7,61,31.4,86,43,60,6.0
2022-01-01,1072,22.2,61,56.6,80,40,56,4.8
2022-01-01,1073,23.5,71,45.3,125,62,87,5.4
2022-01-01,1074,20.1,65,25.5,77,38,53,6.2
2022-01-01,1075,18.1,56,25.3,118,59,82,5.5
2022-01-01,1076,16.9,67,37.5,86,43,60,6.0
2022-01-01,1077,17.0,47,52.3,74,37,51,6.3
2022-01-01,1078,21.8,58,63.8,120,60,84,4.4
2022-01-01,1079,17.8,57,22.5,118,59,82,7.3
2022-01-01,1080,20.9,78,8.8,85,42,59,4.8
2022-01-01,1081,15.9,49,17.4,83,41,58,4.6
2022-01-01,1082,22.3,51,0.0,113,56,79,4.8
2022-01-01,1083,16.8,64,19.6,121,60,84,3.6
2022-01-01,1084,20.9,46,2.8,99,49,69,5.6
2022-01-01,1085,23.0,51,64.6,116,58,81,5.6
2022-01-01,1086,15.6,67,26.9,112,56,78,3.9
2022-01-01,1087,16.4,66,39.1,70,35,49,5.5
2022-01-01,1088,18.0,55,63.6,120,60,84,5.2
2022-01-01,1089,19.9,78,72.9,71,35,49,6.2
2022-01-01,1090,15.7,38,0.2,124,62,86,5.9
2022-01-01,1091,17.1,58,3.4,70,35,49,5.2
2022-01-01,1092,11.9,43,36.2,82,41,57,6.8
2022-01-01,1093,17.4,63,47.8,124,62,86,5.2
2022-01-01,1094,16.0,46,0.0,79,39,55,4.6
2022-01-01,1095,13.8,47,16.7,76,38,53,5.7
2022-01-01,1096,14.3,56,52.7,87,43,60,2.8
2022-01-01,1097,14.5,59,32.7,77,38,53,5.6
2022-01-01,1098,10.7,67,35.8,123,61,86,5.4
2022-01-01,1099,15.0,62,32.8,86,43,60,5.5
2022-01-01,1100,16.5,52,24.5,97,48,67,4.6
2022-01-01,1101,22.5,36,0.0,105,52,73,3.5
2022-01-01,1102,20.6,65,53.9,125,62,87,3.7
2022-01-01,1103,20.5,69,61.6,105,52,73,4.9
2022-01-01,1104,17.0,61,16.5,123,61,86,6.4
2022-01-01,1105,27.0,65,13.2,119,59,83,6.1
2022-01-01,1106,16.5,42,0.8,88,44,61,7.3
2022-01-01,1107,22.4,41,0.0,85,42,59,5.4
2022-01-01,1108,22.3,65,35.7,94,47,65,4.4
2022-01-01,1109,24.1,60,82.0,93,46,65,7.0
2022-01-01,1110,21.0,60,0.0,129,64,90,5.5
2022-01-01,1111,17.8,44,0.0,74,37,51,6.5
2022-01-01,1112,26.8,47,16.0,98,49,68,5.6
2022-01-01,1113,17.2,42,70.6,103,51,72,4.7
2022-01-01,1114,21.7,51,37.9,82,41,57,4.4
2022-01-01,1115,21.5,61,0.0,95,47,66,5.6
2022-01-01,1116,20.1,83,47.3,70,35,49,4.5
2022-01-01,1117,26.8,62,25.6,94,47,65,7.2
2022-01-01,1118,29.3,75,47.9,94,47,65,4.6
2022-01-01,1119,23.4,57,24.7,127,63,88,5.1
2022-01-01,1120,21.4,63,18.8,108,54,75,4.0
2022-01-01,1121,19.5,60,40.0,114,57,79,6.4
2022-01-01,1122,20.6,50,0.0,90,45,62,3.5
2022-01-01,1123,19.9,44,21.8,89,44,62,5.2
2022-01-01,1124,24.5,58,0.0,72,36,50,4.4
2022-01-01,1125,16.3,63,19.2,72,36,50,6.5
2022-01-01,1126,20.3,58,68.2,73,36,51,5.7
2022-01-01,1127,19.1,66,0.0,92,46,64,4.8
2022-01-01,1128,5.0,48,21.2,76,38,53,6.3
2022-01-01,1129,11.8,59,27.3,99,49,69,4.4
2022-01-01,1130,8.5,59,37.4,93,46,65,6.0
2022-01-01,1131,6.4,59,26.5,117,58,81,6.6
2022-01-01,1132,6.8,64,37.3,115,57,80,5.8
2022-01-01,1133,12.3,54,16.7,112,56,78,6.0
2022-01-01,1134,7.5,77,18.3,79,39,55,7.6
2022-01-01,1135,14.5,51,20.7,116,58,81,5.0
2022-01-01,1136,17.0,51,5.7,129,64,90,4.7
2022-01-01,1137,11.0,62,13.4,81,40,56,6.4
2022-01-01,1138,12.1,60,45.6,98,49,68,6.1
2022-01-01,1139,17.3,64,0.0,96,48,67,4.3
2022-01-01,1140,19.2,60,41.9,96,48,67,6.0
2022-01-01,1141,22.8,49,16.3,111,55,77,4.4
2022-01-01,1142,22.3,42,5.8,103,51,72,7.1
2022-01-01,1143,22.2,46,43.1,75,37,52,4.9
2022-01-01,1144,23.7,75,38.9,102,51,71,4.8
2022-01-01,1145,19.3,74,2.8,73,36,51,6.3
2022-01-01,1146,18.3,53,20.3,75,37,52,4.6
2022-01-01,1147,15.7,55,55.8,75,37,52,6.7
2022-01-01,1148,25.9,56,33.7,93,46,65,5.6
2022-01-01,1149,21.2,48,17.4,124,62,86,6.7
2022-01-01,1150,18.3,43,27.7,124,62,86,7.3
2022-01-01,1151,12.3,76,59.7,88,44,61,6.1
2022-01-01,1152,14.1,60,55.7,116,58,81,4.5
2022-01-01,1153,18.8,51,38.6,126,63,88,5.5
2022-01-01,1154,14.7,69,91.3,105,52,73,5.8
2022-01-01,1155,16.8,51,30.6,86,43,60,7.7
2022-01-01,1156,17.0,56,48.0,105,52,73,3.6
2022-01-01,1157,27.6,51,34.4,80,40,56,7.2
2022-01-01,1158,31.5,62,55.0,116,58,81,7.5
2022-01-01,1159,20.3,68,41.8,120,60,84,6.4
2022-01-01,1160,23.9,45,0.0,110,55,77,3.4
2022-01-01,1161,22.3,50,19.2,107,53,74,4.0
2022-01-01,1162,20.3,64,41.2,110,55,77,6.7
2022-01-01,1163,26.3,66,63.7,119,59,83,7.1
2022-01-01,1164,20.8,30,8.9,95,47,66,5.3
2022-01-01,1165,21.1,65,37.6,90,45,62,7.0
2022-01-01,1166,22.9,51,39.2,77,38,53,4.5
2022-01-01,1167,23.4,66,44.0,81,40,56,4.9
2022-01-01,1168,20.8,60,15.8,76,38,53,5.8
2022-01-01,1169,23.4,65,17.3,92,46,64,5.7
2022-01-01,1170,24.0,44,27.5,116,58,81,5.1
2022-01-01,1171,24.2,60,40.2,80,40,56,5.2
2022-01-01,1172,26.3,45,0.0,116,58,81,6.2
2022-01-01,1173,22.4,54,0.0,91,45,63,6.0
2022-01-01,1174,25.8,64,31.1,91,45,63,4.3
2022-01-01,1175,17.4,49,5.3,113,56,79,4.8
2022-01-01,1176,27.4,51,28.5,106,53,74,4.2
2022-01-01,1177,28.1,49,0.0,129,64,90,3.8
2022-01-01,1178,23.9,56,32.0,97,48,67,7.1
2022-01-01,1179,19.4,57,35.9,115,57,80,4.9
2022-01-01,1180,21.6,65,24.8,125,62,87,6.7
2022-01-01,1181,20.3,83,53.9,83,41,58,7.2
2022-01-01,1182,21.4,58,56.1,107,53,74,5.8
2022-01-01,1183,28.9,62,55.3,87,43,60,3.5
2022-01-01,1184,26.2,71,47.8,81,40,56,7.2
2022-01-01,1185,22.4,53,52.8,73,36,51,4.4
2022-01-01,1186,18.6,62,23.5,113,56,79,3.1
2022-01-01,1187,19.9,43,53.7,87,43,60,5.7
2022-01-01,1188,13.3,52,0.0,107,53,74,7.7
2022-01-01,1189,22.0,44,18.7,107,53,74,4.7
2022-01-01,1190,17.0,44,7.6,96,48,67,2.7
2022-01-01,1191,18.7,53,40.7,88,44,61,4.3
2022-01-01,1192,18.2,63,27.7,72,36,50,6.6
2022-01-01,1193,16.6,56,2.1,87,43,60,5.2
2022-01-01,1194,16.2,69,30.0,96,48,67,4.9
2022-01-01,1195,17.5,43,6.0,107,53,74,6.6
2022-01-01,1196,17.1,45,0.0,74,37,51,3.1
2022-01-01,1197,28.0,48,35.0,116,58,81,6.9
2022-01-01,1198,17.8,58,55.2,71,35,49,7.8
2022-01-01,1199,23.2,69,61.4,86,43,60,6.4
2022-01-01,1200,17.5,59,8.0,282,141,197,4.8
2022-01-01,1201,9.3,70,70.8,204,102,142,5.6
2022-01-01,1202,13.4,48,28.2,224,112,156,5.5
2022-01-01,1203,7.5,69,67.7,206,103,144,6.4
2022-01-01,1204,10.5,60,28.9,165,82,115,3.5
2022-01-01,1205,8.2,50,18.2,223,111,156,6.1
2022-01-01,1206,10.2,58,66.3,280,140,196,3.3
2022-01-01,1207,16.2,58,38.7,246,123,172,6.0
2022-01-01,1208,6.6,54,46.1,174,87,121,4.1
2022-01-01,1209,7.2,72,39.0,269,134,188,3.7
2022-01-01,1210,11.8,75,82.1,158,79,110,4.1
2022-01-01,1211,13.0,51,31.4,287,143,200,3.9
2022-01-01,1212,10.6,59,2.2,269,134,188,4.9
2022-01-01,1213,8.9,67,45.8,269,134,188,4.9
2022-01-01,1214,13.6,69,88.8,256,128,179,4.8
2022-01-01,1215,10.4,72,7.1,268,134,187,6.6
2022-01-01,1216,11.4,40,70.5,231,115,161,5.0
2022-01-01,1217,17.2,41,0.0,184,92,128,5.9
2022-01-01,1218,12.0,43,18.4,162,81,113,4.4
2022-01-01,1219,11.3,40,29.9,234,117,163,6.0
2022-01-01,1220,22.1,78,23.8,91,45,63,5.1
2022-01-01,1221,19.5,72,40.0,97,48,67,4.7
2022-01-01,1222,20.9,38,0.0,111,55,77,8.1
2022-01-01,1223,19.0,64,36.8,95,47,66,5.7
2022-01-01,1224,21.3,64,3.9,92,46,64,6.5
2022-01-01,1225,21.4,48,36.9,110,55,77,4.7
2022-01-01,1226,20.3,30,0.0,103,51,72,4.0
2022-01-01,1227,24.9,53,6.4,106,53,74,3.1
2022-01-01,1228,20.3,30,36.0,76,38,53,6.4
2022-01-01,1229,21.8,59,0.0,117,58,81,5.1
2022-01-01,1230,22.4,49,0.0,128,64,89,7.4
2022-01-01,1231,22.0,58,15.8,121,60,84,5.3
2022-01-01,1232,19.9,41,27.0,75,37,52,6.9
2022-01-01,1233,25.4,51,7.7,113,56,79,6.3
2022-01-01,1234,25.4,57,39.2,76,38,53,4.1
2022-01-01,1235,24.9,55,7.7,124,62,86,7.6
2022-01-01,1236,29.3,73,41.7,106,53,74,7.1
2022-01-01,1237,17.5,43,67.0,86,43,60,4.4
2022-01-01,1238,19.8,79,56.5,82,41,57,3.4
2022-01-01,1239,17.2,40,18.1,127,63,88,3.9
2022-01-01,1240,15.6,48,18.5,123,61,86,6.5
2022-01-01,1241,18.8,49,6.0,123,61,86,4.2
2022-01-01,1242,19.4,61,75.8,126,63,88,4.1
2022-01-01,1243,19.3,58,18.4,73,36,51,5.3
2022-01-01,1244,17.9,66,39.7,76,38,53,4.5
2022-01-01,1245,18.8,37,31.8,111,55,77,4.0
2022-01-01,1246,16.2,62,18.8,112,56,78,6.0
2022-01-01,1247,20.3,54,14.4,104,52,72,3.7
2022-01-01,1248,24.8,58,35.1,122,61,85,5.2
2022-01-01,1249,21.4,63,23.0,112,56,78,4.1
2022-01-01,1250,20.6,35,7.6,80,40,56,5.2
2022-01-01,1251,21.1,59,85.5,70,35,49,7.1
2022-01-01,1252,22.3,59,51.6,111,55,77,3.6
2022-01-01,1253,24.0,60,0.0,109,54,76,6.7
2022-01-01,1254,25.2,54,35.5,98,49,68,6.2
2022-01-01,1255,25.7,47,14.9,102,51,71,5.5
2022-01-01,1256,25.4,43,40.4,115,57,80,4.0
2022-01-01,1257,26.9,54,41.6,72,36,50,5.8
2022-01-01,1258,13.8,42,16.9,101,50,70,6.8
2022-01-01,1259,12.8,64,75.2,112,56,78,6.4
2022-01-01,1260,17.0,67,64.5,94,47,65,6.0
2022-01-01,1261,23.3,56,29.8,105,52,73,6.4
2022-01-01,1262,23.5,47,26.6,93,46,65,6.5
2022-01-01,1263,15.9,66,81.6,78,39,54,5.1
2022-01-01,1264,16.0,54,19.7,122,61,85,4.7
2022-01-01,1265,15.2,48,29.3,88,44,61,4.4
2022-01-01,1266,14.9,50,54.5,128,64,89,3.8
2022-01-01,1267,15.5,53,35.9,92,46,64,6.5
2022-01-01,1268,18.3,52,51.8,108,54,75,3.4
2022-01-01,1269,20.8,47,17.3,102,51,71,6.3
2022-01-01,1270,14.2,34,0.0,124,62,86,7.2
2022-01-01,1271,9.7,65,95.3,70,35,49,2.4
2022-01-01,1272,16.0,31,11.9,91,45,63,3.8
2022-01-01,1273,14.3,85,72.9,87,43,60,5.6
2022-01-01,1274,16.3,46,2.6,81,40,56,7.1
2022-01-01,1275,17.8,39,24.8,129,64,90,6.8
2022-01-01,1276,11.4,58,57.7,84,42,58,4.2
2022-01-01,1277,16.0,56,14.5,89,44,62,5.0
2022-01-01,1278,18.3,51,29.3,110,55,77,7.3
2022-01-01,1279,18.1,70,67.5,85,42,59,7.0
2022-01-01,1280,13.4,52,29.1,126,63,88,5.1
2022-01-01,1281,23.1,87,80.2,116,58,81,6.6
2022-01-01,1282,21.7,56,3.8,120,60,84,6.0
2022-01-01,1283,17.9,71,30.8,98,49,68,8.1
2022-01-01,1284,11.3,61,47.2,112,56,78,5.7
2022-01-01,1285,12.6,71,64.0,76,38,53,5.7
2022-01-01,1286,14.1,71,57.3,125,62,87,5.1
2022-01-01,1287,18.3,56,30.7,107,53,74,6.5
2022-01-01,1288,24.7,38,2.2,93,46,65,5.6
2022-01-01,1289,18.4,46,60.8,90,45,62,4.7
2022-01-01,1290,23.4,53,45.4,112,56,78,7.0
2022-01-01,1291,17.1,59,31.3,72,36,50,3.6
2022-01-01,1292,19.4,66,0.0,110,55,77,4.4
2022-01-01,1293,22.3,52,35.0,101,50,70,4.7
2022-01-01,1294,17.3,59,54.6,86,43,60,4.3
2022-01-01,1295,22.8,57,0.0,70,35,49,4.3
2022-01-01,1296,15.1,67,56.6,117,58,81,2.9
2022-01-01,1297,19.8,62,50.5,100,50,70,6.5
2022-01-01,1298,16.6,68,27.3,88,44,61,2.9
2022-01-01,1299,19.2,54,41.7,96,48,67,5.3
2022-01-01,1300,23.0,87,126.2,128,64,89,6.0
2022-01-01,1301,16.2,50,18.8,71,35,49,3.9
2022-01-01,1302,14.7,43,41.0,95,47,66,4.7
2022-01-01,1303,13.6,63,51.4,90,45,62,4.7
2022-01-01,1304,15.0,60,52.3,118,59,82,3.4
2022-01-01,1305,17.4,46,1.5,110,55,77,7.2
2022-01-01,1306,14.0,52,32.3,91,45,63,4.3
2022-01-01,1307,15.2,31,0.0,107,53,74,4.9
2022-01-01,1308,17.0,41,0.0,116,58,81,7.9
2022-01-01,1309,14.7,65,34.3,127,63,88,5.1
2022-01-01,1310,17.0,52,52.9,123,61,86,6.9
2022-01-01,1311,14.5,65,48.6,105,52,73,4.5
2022-01-01,1312,25.7,55,23.4,80,40,56,4.5
2022-01-01,1313,19.6,72,82.1,93,46,65,6.1
2022-01-01,1314,21.2,68,14.1,103,51,72,4.5
2022-01-01,1315,22.5,66,0.0,122,61,85,6.9
2022-01-01,1316,22.6,43,18.2,88,44,61,8.0
2022-01-01,1317,16.6,35,30.6,124,62,86,7.4
2022-01-01,1318,21.1,62,15.4,87,43,60,8.7
2022-01-01,1319,17.0,49,3.4,83,41,58,5.2
2022-01-01,1320,25.1,49,3.5,124,62,86,6.8
2022-01-01,1321,20.4,66,22.8,71,35,49,6.0
