region_id,date,disease_code,outbreak_occurred,outbreak_severity,days_until_outbreak,contributing_factors
12426,2023-01-30,A90,0,low,16,none
19067,2023-12-20,642585,0,low,19,none
5040,2024-05-02,A90,0,low,8,high_temperature
5493,2024-04-12,A90,0,low,12,high_temperature
24839,2023-06-27,A90,0,low,16,high_temperature
12929,2023-04-10,435895,0,low,14,high_temperature
21722,2024-08-01,731979,0,low,14,none
23519,2023-09-24,792349,0,low,20,none
18537,2024-12-21,A90,0,low,12,none
14785,2024-01-03,498699,0,low,16,poor_air_quality
6201,2024-06-25,A90,0,low,11,high_temperature
16189,2024-08-16,A90,0,low,19,none
23827,2024-08-28,802621,0,low,19,none
13333,2023-04-18,A90,0,low,18,high_temperature
493,2023-09-26,16277,0,low,17,none
1907,2024-03-04,63927,0,low,8,none
15009,2023-07-28,A90,0,low,16,none
8537,2024-08-20,A90,0,low,7,none
15693,2024-04-11,A90,0,low,16,high_temperature
15853,2023-08-26,534408,0,low,13,none
3959,2024-10-16,133276,1,low,0,none
6771,2024-03-03,228322,0,low,14,none
2,2023-06-16,31,0,low,7,heavy_rainfall
12968,2024-05-21,A90,0,low,17,high_temperature
1903,2023-01-21,A90,0,low,16,heavy_rainfall
20855,2023-05-08,702744,0,low,16,high_temperature
23258,2024-10-04,A90,0,low,16,heavy_rainfall
4088,2023-02-22,A90,0,low,18,none
15186,2023-03-02,A90,0,low,13,none
20477,2024-09-01,690036,0,low,9,none
1083,2024-01-29,A90,0,low,8,poor_air_quality
11442,2023-05-01,A90,0,low,13,high_temperature
22178,2024-03-05,747402,0,low,10,none
14270,2024-09-08,A90,0,low,15,none
7714,2023-05-20,260066,0,low,16,high_temperature
20558,2024-09-30,A90,0,low,16,none
12831,2023-07-31,A90,0,low,16,none
22941,2024-12-16,772907,0,low,20,none
8218,2024-09-08,277062,0,low,19,none
6757,2024-08-28,A90,0,low,14,heavy_rainfall
16616,2024-12-16,A90,0,low,16,none
19248,2023-03-02,A90,0,low,12,poor_air_quality
4719,2024-11-08,158942,0,low,19,none
22326,2024-05-02,A90,0,low,17,high_temperature
4275,2024-11-21,144036,1,low,0,none
2667,2023-09-12,89566,0,low,11,none
2896,2023-08-04,A90,0,low,19,none
21282,2023-02-22,A90,0,low,16,none
670,2024-06-26,A90,0,low,17,high_temperature
21459,2024-07-13,A90,0,low,10,none
8385,2024-08-23,282847,0,low,12,none
19918,2024-06-20,A90,0,low,15,high_temperature
6895,2023-09-29,232360,0,low,7,none
9942,2024-11-01,335679,0,low,18,none
522,2024-11-18,A90,0,low,18,none
13777,2023-07-09,464921,0,low,14,none
21820,2024-06-02,735251,0,low,12,none
3230,2024-11-07,A90,0,low,17,none
23899,2023-12-03,A90,0,low,20,none
17693,2024-04-23,A90,0,low,15,none
17026,2023-10-31,573859,0,low,17,none
4068,2023-11-23,A90,0,low,13,none
3511,2023-01-14,118120,0,low,13,none
17535,2023-04-29,591019,0,low,12,high_temperature
4936,2023-04-27,166189,0,low,20,high_temperature
20520,2023-05-27,A90,0,low,13,high_temperature
1115,2023-08-27,37156,0,low,12,none
12812,2024-01-11,431935,0,low,13,none
3650,2024-05-02,122879,1,low,0,"high_temperature,heavy_rainfall"
3765,2023-05-07,A90,0,low,7,high_temperature
5477,2023-01-09,A90,0,low,16,none
5952,2024-01-22,A90,0,low,16,none
8090,2023-12-16,272710,0,low,15,none
19144,2023-04-19,645104,0,low,10,high_temperature
10248,2023-05-22,A90,0,low,18,high_temperature
11224,2023-03-04,378668,0,low,12,none
4560,2024-08-02,153573,0,low,9,none
13246,2024-01-20,446787,0,low,10,none
9598,2023-04-20,A90,0,low,14,high_temperature
1834,2023-04-25,61496,0,low,19,high_temperature
9184,2023-01-31,310025,0,low,12,none
7828,2024-12-27,A90,0,low,9,none
9761,2023-07-22,329473,1,low,0,none
6691,2024-11-12,225615,0,low,15,none
9114,2023-10-31,307668,0,low,15,poor_air_quality
21171,2023-02-04,A90,0,low,16,heavy_rainfall
11712,2023-05-06,395017,0,low,8,high_temperature
20855,2024-11-19,702764,0,low,11,none
147,2023-05-31,A90,0,low,10,high_temperature
8607,2023-04-19,A90,0,low,8,high_temperature
13104,2024-09-15,441916,0,low,18,none
13505,2024-05-19,455693,0,low,17,high_temperature
17164,2024-10-15,578614,0,low,11,none
9346,2023-07-08,A90,0,low,13,none
22240,2023-04-17,749508,0,low,11,none
23671,2023-06-11,797374,0,low,16,high_temperature
164,2024-08-03,5498,0,low,12,none
19356,2023-03-31,652188,0,low,11,heavy_rainfall
18655,2024-05-01,A90,0,low,9,high_temperature
15863,2023-07-25,A90,0,low,8,none
12426,2024-05-21,A90,0,low,17,high_temperature
19543,2023-02-02,658464,0,low,13,none
5118,2023-09-28,172314,0,low,7,none
18451,2023-04-17,A90,0,low,20,high_temperature
769,2023-03-11,25486,0,low,14,none
16055,2023-06-22,541314,0,low,14,high_temperature
24008,2024-08-02,A90,0,low,8,none
13698,2024-03-26,462228,0,low,17,none
39,2023-12-18,1317,0,low,20,none
8413,2023-04-28,A90,0,low,12,none
23943,2024-03-04,A90,0,low,7,none
23849,2023-10-05,A90,0,low,8,none
7811,2024-04-26,A90,0,low,9,none
23616,2023-09-11,795576,0,low,20,none
9432,2024-05-24,318373,0,low,7,"high_temperature,heavy_rainfall"
11363,2024-11-08,A90,0,low,20,none
5748,2023-11-19,193652,1,low,0,none
10105,2024-05-17,A90,0,low,18,high_temperature
11197,2024-07-05,377828,0,low,18,heavy_rainfall
14922,2023-02-21,503253,0,low,18,none
11558,2024-12-05,A90,0,low,15,none
16743,2023-04-26,A90,0,low,10,high_temperature
18336,2024-12-24,618005,0,low,16,none
11879,2023-03-21,400628,0,low,18,none
497,2023-04-18,A90,0,low,9,none
4019,2024-10-12,A90,0,low,7,none
12963,2024-03-20,A90,0,low,16,none
9771,2024-10-19,329875,0,low,12,none
22488,2023-01-12,A90,0,low,8,none
14316,2024-05-07,483072,0,low,7,high_temperature
22749,2024-08-15,766529,0,low,12,none
27,2023-08-09,896,0,low,12,none
1805,2023-08-17,A90,0,low,15,none
2979,2023-03-16,A90,0,low,17,none
4513,2024-02-04,151948,0,low,19,none
18255,2023-10-03,615329,0,low,8,heavy_rainfall
12395,2023-07-05,A90,0,low,9,high_temperature
7271,2024-03-20,A90,0,low,16,none
870,2023-07-19,28948,0,low,13,heavy_rainfall
4185,2023-09-18,140987,0,low,7,none
5206,2023-06-21,175246,0,low,20,high_temperature
8186,2023-12-02,A90,0,low,14,none
16290,2024-12-17,549211,0,low,12,none
6637,2024-11-09,223731,0,low,11,poor_air_quality
17092,2023-11-11,A90,0,low,11,none
4216,2024-03-24,A90,0,low,12,heavy_rainfall
13294,2023-07-01,448439,0,low,20,none
24435,2024-05-22,823020,0,low,14,"high_temperature,heavy_rainfall"
8547,2024-10-03,A90,0,low,8,heavy_rainfall
16448,2023-01-07,A90,0,low,11,heavy_rainfall
14667,2024-02-18,A90,0,low,12,none
19818,2023-11-10,667708,0,low,13,none
1386,2023-10-14,46366,0,low,14,none
5744,2023-07-17,193506,0,low,7,none
14189,2023-05-15,478770,0,low,12,high_temperature
19983,2023-01-14,673218,0,low,20,poor_air_quality
4818,2023-02-16,A90,0,low,17,heavy_rainfall
23063,2024-01-28,A90,0,low,18,none
15013,2024-07-01,506375,0,low,18,high_temperature
20686,2023-08-02,A90,0,low,12,none
15996,2024-07-23,A90,0,low,15,none
18586,2023-03-02,A90,0,low,13,none
13620,2024-12-19,459625,0,low,10,none
7475,2024-11-01,A90,0,low,20,none
11799,2024-11-12,397946,0,low,14,none
14791,2024-11-17,A90,0,low,7,none
7986,2024-08-30,A90,0,low,17,none
821,2024-01-05,A90,0,low,10,none
12945,2023-10-30,A90,0,low,17,none
13863,2023-05-08,A90,0,low,16,high_temperature
12535,2024-08-22,422502,0,low,14,none
24365,2024-01-12,A90,0,low,20,none
13995,2023-03-03,A90,0,low,9,none
13066,2023-08-26,440567,0,low,15,none
2972,2024-10-21,A90,0,low,11,none
20593,2023-11-13,A90,0,low,10,none
8495,2023-04-30,A90,0,low,11,high_temperature
9183,2023-11-02,310002,0,low,10,none
11820,2023-09-01,398643,0,low,15,none
2083,2023-12-03,69830,0,low,16,none
13358,2024-04-22,450710,0,low,19,heavy_rainfall
14152,2024-07-27,A90,0,low,7,none
13658,2024-12-21,460881,0,low,20,none
5231,2023-03-29,A90,0,low,11,none
22383,2023-08-12,754328,0,low,7,none
9034,2023-03-21,A90,0,low,18,none
20296,2023-09-21,A90,0,low,11,none
11155,2024-12-21,A90,0,low,18,heavy_rainfall
9580,2023-12-22,323335,0,low,10,none
14442,2023-10-20,A90,0,low,19,none
15065,2023-03-15,A90,0,low,12,none
421,2024-04-11,14002,0,low,8,none
17232,2023-05-01,580870,0,low,18,high_temperature
23630,2024-05-23,A90,0,low,8,"high_temperature,heavy_rainfall"
24767,2023-03-29,833972,0,low,19,none
15401,2024-11-02,519319,0,low,19,none
3432,2024-09-08,115469,0,low,7,none
2410,2024-04-26,80901,0,low,9,none
6826,2024-05-21,A90,0,low,14,high_temperature
5464,2024-07-12,A90,0,low,15,none
848,2023-03-12,A90,0,low,13,none
18371,2023-10-30,619209,0,low,12,none
21315,2023-12-02,A90,0,low,12,none
19157,2024-11-19,A90,0,low,20,none
10166,2023-10-07,A90,0,low,18,heavy_rainfall
5662,2024-08-27,A90,0,low,19,none
17520,2023-01-22,A90,0,low,14,none
24009,2024-05-10,A90,0,low,17,high_temperature
22066,2024-09-03,A90,0,low,12,none
3149,2023-12-14,A90,0,low,11,none
2730,2024-01-16,A90,0,low,18,none
23919,2023-05-14,A90,0,low,7,high_temperature
15223,2024-11-25,513395,0,low,17,none
21668,2024-07-07,730152,0,low,19,high_temperature
17224,2023-10-21,580607,0,low,18,none
9561,2023-04-13,A90,0,low,9,none
24616,2024-02-09,A90,0,low,12,heavy_rainfall
5114,2024-11-25,172193,0,low,8,none
1717,2024-07-03,57583,0,low,20,high_temperature
8738,2024-02-17,294895,0,low,12,none
5610,2023-12-16,189107,0,low,15,none
21048,2023-08-31,A90,0,low,20,none
23007,2023-04-02,A90,0,low,12,none
23848,2023-06-29,A90,0,low,17,none
14793,2023-06-14,A90,0,low,20,high_temperature
20468,2024-06-29,689688,0,low,14,high_temperature
8798,2024-04-08,296890,0,low,17,high_temperature
3731,2024-10-30,A90,0,low,7,none
23921,2023-11-02,805632,0,low,12,none
21142,2023-04-11,A90,0,low,7,high_temperature
24650,2023-03-11,A90,0,low,11,none
11859,2023-12-06,399924,0,low,13,none
6721,2023-03-04,226597,0,low,11,none
4560,2023-05-06,A90,0,low,11,high_temperature
3532,2024-03-17,A90,0,low,18,none
1442,2023-10-05,A90,0,low,20,none
19410,2023-05-09,A90,0,low,13,high_temperature
13219,2024-11-09,A90,0,low,7,none
17130,2023-07-15,577504,0,low,18,none
24121,2023-07-18,A90,0,low,17,none
11241,2024-04-09,A90,0,low,11,heavy_rainfall
23259,2023-12-24,A90,0,low,14,none
12138,2024-11-16,409489,0,low,19,none
11175,2024-05-10,377041,0,low,17,high_temperature
12671,2023-05-21,427169,0,low,13,high_temperature
18046,2024-01-22,A90,0,low,12,none
7059,2023-04-07,A90,0,low,11,none
19306,2023-12-02,650539,0,low,20,none
20312,2023-12-26,A90,0,low,18,none
4359,2024-11-19,A90,0,low,9,none
6693,2023-05-12,225666,0,low,17,high_temperature
701,2023-02-08,A90,0,low,7,none
4656,2024-06-10,156768,0,low,15,high_temperature
10818,2023-01-13,A90,0,low,10,none
2743,2023-10-01,92074,0,low,13,none
38,2023-11-09,1286,0,low,8,none
22505,2023-04-11,758382,0,low,12,none
4033,2024-04-17,135770,0,low,18,none
21366,2023-12-25,720047,0,low,16,none
13045,2024-08-30,A90,0,low,20,none
6145,2023-10-29,206861,0,low,14,heavy_rainfall
4675,2024-06-27,A90,0,low,12,none
18662,2023-05-16,A90,0,low,18,high_temperature
19968,2024-11-26,672756,0,low,13,none
19528,2024-01-17,658018,0,low,18,none
10832,2024-04-26,A90,0,low,12,high_temperature
21016,2023-07-29,A90,0,low,8,none
21968,2023-01-27,740189,0,low,10,none
20162,2023-06-28,679287,0,low,14,high_temperature
21095,2023-07-13,A90,0,low,10,heavy_rainfall
1691,2023-08-04,A90,0,low,15,none
15268,2023-05-23,A90,0,low,10,high_temperature
4118,2023-08-21,138650,0,low,13,none
1853,2023-05-04,A90,0,low,11,high_temperature
20800,2023-12-10,700853,0,low,7,none
20505,2023-04-28,690923,0,low,19,high_temperature
6771,2023-07-09,A90,0,low,7,none
18483,2024-05-24,622909,0,low,12,"high_temperature,heavy_rainfall"
13793,2024-10-20,A90,0,low,12,none
288,2024-05-22,9561,0,low,15,high_temperature
5011,2024-10-21,168764,0,low,16,none
8847,2023-01-21,A90,0,low,16,none
11997,2023-09-10,A90,0,low,17,none
16515,2023-05-24,556727,0,low,16,"high_temperature,poor_air_quality"
4428,2023-07-18,149121,0,low,12,none
23481,2023-08-28,A90,0,low,8,none
11764,2024-07-06,396719,0,low,12,none
4815,2024-01-22,A90,0,low,8,none
18882,2023-08-12,636293,0,low,8,none
10401,2024-08-20,351076,0,low,8,none
12565,2024-01-15,A90,0,low,10,none
18402,2024-05-10,620244,0,low,14,high_temperature
2432,2024-11-29,A90,0,low,19,none
7438,2023-05-30,250774,0,low,11,high_temperature
1824,2023-10-23,61163,0,low,7,none
3750,2023-03-20,126300,0,low,15,none
237,2024-01-22,A90,0,low,11,none
18364,2024-07-25,A90,0,low,11,none
10992,2023-07-22,A90,0,low,7,none
14618,2023-12-30,A90,0,low,12,none
16230,2024-02-22,547209,0,low,10,none
18230,2024-01-23,614468,0,low,20,none
1403,2024-03-01,46950,0,low,11,none
15931,2023-01-14,A90,0,low,13,none
8589,2024-08-08,289768,0,low,19,none
21808,2024-11-26,A90,0,low,13,none
19404,2023-02-09,653839,0,low,20,poor_air_quality
1961,2024-09-06,A90,0,low,8,none
20724,2023-08-27,A90,0,low,13,none
20353,2023-04-15,A90,0,low,11,poor_air_quality
10151,2023-10-11,342706,0,low,7,none
9973,2023-01-24,336738,0,low,20,none
5554,2024-07-05,187177,0,low,14,none
23184,2024-03-13,A90,0,low,7,none
14184,2023-09-20,478615,0,low,18,none
293,2023-02-26,A90,0,low,10,none
15450,2024-06-10,A90,0,low,17,high_temperature
10087,2023-10-28,A90,0,low,8,none
14551,2024-07-22,A90,0,low,13,none
23120,2024-10-17,778912,0,low,15,none
151,2024-01-20,A90,0,low,13,none
21139,2024-08-12,A90,0,low,8,none
2534,2024-08-01,85046,0,low,11,none
24538,2024-10-28,A90,0,low,13,none
7062,2024-11-17,238028,0,low,13,none
16671,2024-10-24,A90,0,low,20,poor_air_quality
14166,2023-07-07,477994,0,low,18,none
18079,2024-10-29,609355,0,low,9,none
8781,2023-04-12,296304,0,low,11,none
8881,2023-05-20,299674,0,low,20,high_temperature
9698,2023-01-04,A90,0,low,20,none
19877,2024-08-16,A90,0,low,17,none
6346,2024-02-05,A90,0,low,15,none
14384,2024-02-07,485308,0,low,7,none
1923,2023-01-07,A90,0,low,11,none
6781,2024-10-17,228651,0,low,7,none
15132,2024-12-26,A90,0,low,15,none
19140,2023-08-10,A90,0,low,20,none
15899,2023-03-07,535995,0,low,19,none
1847,2024-03-15,A90,0,low,19,none
9360,2023-01-04,A90,0,low,13,none
18267,2023-12-10,615715,0,low,7,none
24848,2024-06-10,836797,0,low,13,high_temperature
24308,2024-02-03,818731,0,low,9,none
12911,2024-06-08,435300,0,low,16,high_temperature
15591,2024-04-13,525705,0,low,10,high_temperature
16041,2024-07-23,A90,0,low,16,none
6217,2023-01-10,A90,0,low,16,none
19818,2024-06-26,667727,0,low,15,"high_temperature,heavy_rainfall"
14556,2023-08-25,A90,0,low,9,none
3106,2023-11-13,104421,0,low,8,none
24456,2023-05-01,A90,0,low,14,high_temperature
10700,2023-12-04,361244,0,low,12,none
11271,2024-01-12,380299,0,low,10,none
1101,2024-09-26,36708,0,low,20,none
1078,2024-12-05,35918,0,low,20,poor_air_quality
21946,2023-11-13,A90,0,low,15,none
5288,2024-05-06,A90,0,low,18,high_temperature
23395,2024-10-13,A90,0,low,17,none
17910,2023-02-09,603549,0,low,11,none
1353,2023-10-26,A90,0,low,15,heavy_rainfall
21566,2023-05-20,A90,0,low,17,high_temperature
21976,2024-01-04,740488,0,low,19,heavy_rainfall
22259,2024-07-30,A90,0,low,7,none
7740,2023-08-01,A90,0,low,11,none
19860,2023-11-01,A90,0,low,12,none
20892,2024-09-05,A90,0,low,19,none
1867,2024-01-21,A90,0,low,8,none
3010,2023-10-14,A90,0,low,14,none
10555,2024-08-09,356347,1,low,0,none
14412,2023-12-10,486256,0,low,7,none
23691,2023-12-26,798057,0,low,7,none
3711,2024-07-16,A90,0,low,19,none
24475,2023-07-22,824348,1,low,0,heavy_rainfall
19542,2024-11-19,A90,0,low,18,none
20410,2024-01-22,A90,0,low,17,none
11380,2023-10-24,383821,0,low,11,none
1603,2023-12-06,A90,0,low,12,none
20381,2024-07-22,A90,0,low,10,high_temperature
11195,2024-06-20,377763,0,low,16,heavy_rainfall
22439,2023-04-21,A90,0,low,20,high_temperature
21827,2023-09-18,735482,0,low,15,none
15733,2024-09-16,530436,0,low,15,none
9574,2023-01-20,323121,0,low,18,none
2996,2024-04-11,100634,0,low,15,high_temperature
6497,2024-05-08,A90,0,low,19,high_temperature
21579,2023-01-10,727132,0,low,8,none
1306,2023-05-24,A90,0,low,13,high_temperature
9034,2024-07-11,A90,0,low,17,none
4437,2024-01-04,A90,0,low,17,none
22364,2023-03-04,A90,0,low,18,none
1223,2023-11-13,40723,0,low,10,none
17336,2023-11-23,584334,0,low,7,none
7011,2024-12-29,A90,0,low,18,none
13863,2023-09-15,467813,1,low,0,none
11282,2024-05-10,A90,0,low,17,"high_temperature,heavy_rainfall"
23300,2023-01-31,A90,0,low,12,none
21158,2024-02-04,A90,0,low,12,none
13165,2023-12-03,A90,0,low,13,none
1089,2024-07-26,A90,0,low,8,none
22421,2023-08-19,A90,0,low,10,none
13823,2024-08-02,A90,0,low,11,none
18343,2023-03-23,618248,1,low,0,none
23542,2023-07-04,A90,0,low,16,high_temperature
11101,2024-09-06,374606,0,low,11,none
22857,2023-10-16,A90,0,low,19,none
19940,2023-11-29,671819,0,low,7,none
9147,2024-07-10,A90,0,low,8,none
1221,2024-08-30,A90,0,low,10,heavy_rainfall
15621,2024-05-17,526638,0,low,9,high_temperature
8824,2024-04-13,A90,0,low,9,high_temperature
16412,2024-03-01,553319,0,low,14,none
4019,2023-04-06,135284,0,low,7,none
3640,2023-01-09,A90,0,low,20,none
21610,2024-01-24,728150,0,low,19,none
768,2023-06-19,25454,0,low,10,high_temperature
7432,2023-08-27,A90,0,low,7,none
178,2024-08-02,A90,0,low,11,none
4434,2023-09-05,A90,0,low,8,none
11230,2023-06-05,378895,0,low,16,high_temperature
12331,2023-05-09,415878,0,low,17,high_temperature
12788,2024-09-05,A90,0,low,15,none
15315,2024-01-26,A90,0,low,14,none
13684,2023-10-24,A90,0,low,12,heavy_rainfall
22817,2023-02-19,768750,0,low,20,none
2550,2024-11-20,A90,0,low,12,heavy_rainfall
3702,2023-09-29,124653,0,low,16,none
869,2024-07-17,28930,0,low,16,none
24740,2023-12-02,833087,0,low,12,none
4985,2024-06-23,A90,0,low,16,high_temperature
17725,2023-06-27,597391,1,low,0,high_temperature
1438,2023-12-16,A90,0,low,12,none
15580,2023-10-31,525324,0,low,11,none
21593,2023-04-18,727577,0,low,10,none
9782,2023-09-13,330230,0,low,14,none
14730,2023-10-02,A90,0,low,19,none
5494,2023-01-16,185151,0,low,20,none
15677,2023-02-15,A90,0,low,12,none
12171,2024-09-02,A90,0,low,15,none
11888,2023-04-18,400955,0,low,12,"high_temperature,heavy_rainfall"
2902,2024-05-03,A90,0,low,9,high_temperature
2307,2024-04-04,A90,0,low,11,high_temperature
21889,2023-05-27,A90,0,low,16,high_temperature
15241,2024-02-16,A90,0,low,12,none
9247,2024-07-01,A90,0,low,8,none
3508,2024-05-19,A90,0,low,7,high_temperature
19627,2024-07-31,661369,0,low,12,none
10192,2024-05-04,A90,0,low,9,high_temperature
11638,2023-03-04,392554,0,low,12,none
14423,2023-11-07,A90,0,low,10,none
18986,2024-11-09,639826,0,low,10,none
10144,2024-05-22,A90,0,low,15,"high_temperature,poor_air_quality"
6591,2023-06-07,222169,0,low,14,none
5971,2023-06-18,201090,0,low,20,high_temperature
17595,2023-03-12,A90,0,low,7,heavy_rainfall
8731,2024-09-23,A90,0,low,10,none
13805,2024-04-15,465884,0,low,13,high_temperature
23548,2024-06-05,A90,0,low,14,high_temperature
8363,2023-10-18,282075,0,low,9,none
7468,2024-11-30,251799,0,low,14,none
17607,2024-12-25,A90,0,low,10,none
4330,2023-03-25,A90,0,low,15,none
21563,2023-05-22,A90,0,low,20,high_temperature
21321,2024-07-16,718516,1,low,0,none
4881,2024-03-09,A90,0,low,20,none
15026,2023-08-17,506799,0,low,9,poor_air_quality
6524,2023-11-30,219850,0,low,8,none
15832,2023-05-04,533707,0,low,11,high_temperature
1016,2024-10-02,A90,0,low,13,none
10374,2023-09-12,A90,0,low,14,none
11172,2023-05-07,376932,0,low,9,high_temperature
23582,2024-09-02,A90,0,low,17,none
24411,2024-04-29,A90,0,low,7,high_temperature
9735,2023-03-28,328612,0,low,8,none
11877,2024-05-21,A90,0,low,7,high_temperature
3506,2024-11-14,117968,0,low,10,none
4352,2024-01-17,A90,0,low,16,none
16668,2023-10-19,A90,0,low,8,none
123,2024-10-16,A90,0,low,16,none
24191,2023-04-12,814783,0,low,11,high_temperature
24488,2024-10-28,824779,0,low,19,none
12418,2024-11-09,418702,0,low,15,none
23095,2024-03-15,778073,0,low,8,none
20402,2024-01-24,687454,0,low,19,none
22045,2024-05-16,742870,0,low,20,high_temperature
6256,2024-04-12,A90,0,low,14,none
9941,2024-07-03,A90,0,low,14,poor_air_quality
12092,2023-08-28,A90,0,low,18,none
1055,2024-11-22,35128,0,low,11,none
18050,2023-10-16,608354,0,low,12,none
13835,2024-10-12,466892,1,low,0,none
2779,2024-10-27,A90,0,low,20,none
8689,2023-10-25,A90,0,low,10,heavy_rainfall
22441,2024-07-20,756332,0,low,7,none
17889,2023-04-11,A90,0,low,11,high_temperature
19172,2024-06-06,646040,0,low,17,high_temperature
12320,2024-10-09,A90,0,low,20,none
12365,2024-06-30,416984,1,low,0,high_temperature
13690,2024-12-11,A90,0,low,17,none
8449,2023-07-08,A90,0,low,7,none
1051,2023-03-04,A90,0,low,18,none
3118,2023-12-04,104828,0,low,20,none
18400,2024-06-23,A90,0,low,11,high_temperature
13802,2024-04-01,465773,0,low,8,high_temperature
774,2023-09-16,A90,0,low,17,none
21049,2023-06-28,709260,0,low,16,none
6251,2023-05-28,210579,0,low,12,high_temperature
17509,2023-11-01,A90,0,low,19,poor_air_quality
13119,2024-11-23,A90,0,low,11,none
24138,2023-08-07,A90,0,low,19,none
22042,2024-12-27,A90,0,low,19,none
10029,2023-02-26,A90,0,low,20,none
23749,2023-09-29,A90,0,low,13,none
5072,2023-12-02,A90,0,low,16,none
234,2024-11-10,A90,0,low,20,none
20332,2023-02-26,A90,0,low,8,none
6592,2024-07-19,A90,0,low,16,none
20821,2023-06-13,A90,0,low,14,none
17705,2023-10-13,596741,0,low,7,none
21412,2023-09-28,A90,0,low,12,none
193,2024-03-02,A90,0,low,7,none
23744,2024-04-08,A90,0,low,13,poor_air_quality
9909,2024-06-07,A90,0,low,7,"high_temperature,heavy_rainfall"
10076,2023-02-03,340189,0,low,7,none
6280,2024-10-09,A90,0,low,9,none
7210,2024-01-01,A90,0,low,19,none
6999,2023-08-07,A90,0,low,13,none
24683,2023-01-12,A90,0,low,7,none
9635,2023-01-26,325183,0,low,16,none
17426,2024-01-16,A90,0,low,16,none
4078,2024-12-21,137331,0,low,8,none
10276,2023-07-03,346876,0,low,16,none
11245,2023-03-10,A90,0,low,16,heavy_rainfall
24306,2023-04-25,818656,0,low,7,none
14073,2023-04-06,A90,0,low,11,none
15363,2024-04-02,A90,0,low,19,none
7349,2024-11-19,247753,0,low,9,none
7792,2024-01-17,262706,0,low,11,none
1282,2024-01-27,42791,0,low,11,none
24281,2023-03-09,A90,0,low,17,none
21357,2024-10-25,719758,0,low,10,none
2216,2024-09-02,A90,0,low,10,none
532,2023-09-08,A90,0,low,11,none
8583,2023-10-24,A90,0,low,17,heavy_rainfall
3692,2023-09-21,A90,0,low,8,none
19815,2024-11-26,667626,0,low,10,none
1157,2023-10-18,38564,0,low,13,none
6599,2024-02-06,222454,0,low,11,none
15285,2024-03-25,515538,0,low,15,none
2359,2023-09-09,A90,0,low,16,none
19907,2024-10-31,670751,0,low,18,heavy_rainfall
10604,2023-11-03,A90,0,low,9,none
18870,2024-10-03,A90,0,low,18,none
16783,2024-01-15,A90,0,low,11,none
5442,2024-03-06,A90,0,low,15,none
3428,2024-08-15,A90,0,low,8,none
22698,2023-02-25,A90,0,low,9,poor_air_quality
21806,2023-09-04,734778,0,low,8,none
18950,2024-05-18,638582,0,low,16,high_temperature
5146,2024-07-30,173306,0,low,15,none
3809,2023-09-03,128248,0,low,15,heavy_rainfall
11318,2023-10-17,381776,0,low,8,none
20325,2023-01-11,A90,0,low,9,none
21215,2024-05-28,A90,0,low,10,high_temperature
11960,2024-01-10,403383,0,low,19,none
11605,2024-03-02,391421,0,low,18,none
9042,2024-01-25,A90,0,low,8,none
14397,2024-08-19,A90,0,low,19,none
13536,2024-08-03,A90,0,low,17,none
18431,2023-02-11,621167,0,low,16,none
23659,2023-12-13,797012,0,low,7,none
8871,2024-08-02,A90,0,low,11,none
11781,2023-12-19,A90,0,low,15,none
13760,2024-09-15,464350,0,low,14,none
21975,2023-10-08,740444,0,low,13,none
948,2024-05-22,A90,0,low,14,high_temperature
8360,2023-04-01,A90,0,low,12,none
12721,2024-07-02,A90,0,low,19,none
3834,2023-02-24,129097,0,low,15,none
9547,2024-03-31,322210,0,low,15,none
12220,2024-07-29,A90,0,low,12,poor_air_quality
22189,2024-12-09,A90,0,low,18,none
12339,2023-05-24,416125,0,low,20,high_temperature
21649,2024-08-12,A90,0,low,13,none
3342,2024-07-01,112413,0,low,17,none
196,2023-12-31,A90,0,low,19,none
17244,2024-04-14,A90,0,low,18,high_temperature
7850,2023-12-13,264651,0,low,8,none
24455,2024-09-25,823699,0,low,11,none
18689,2024-12-20,A90,0,low,8,none
2685,2023-01-10,A90,0,low,13,poor_air_quality
12937,2023-11-21,436169,0,low,7,none
21577,2024-07-21,A90,0,low,13,high_temperature
14319,2023-04-20,A90,0,low,13,none
10184,2024-11-28,A90,0,low,13,none
15973,2023-07-20,A90,0,low,12,high_temperature
11182,2024-01-23,377285,0,low,8,none
13993,2023-12-20,A90,0,low,20,none
13297,2024-01-15,448524,0,low,10,none
1887,2023-09-27,A90,0,low,19,none
21254,2024-12-03,716228,0,low,12,none
12945,2024-12-19,436449,0,low,19,none
22677,2024-01-22,764099,1,low,0,none
11915,2023-03-06,401865,0,low,9,none
8351,2023-02-12,A90,0,low,13,none
784,2023-08-24,A90,0,low,11,none
11276,2024-06-10,A90,0,low,18,high_temperature
847,2024-08-22,28181,0,low,17,none
19224,2024-05-16,A90,0,low,20,high_temperature
15568,2024-06-02,524962,0,low,13,high_temperature
19826,2024-01-28,A90,0,low,12,none
9866,2024-08-23,333143,0,low,8,none
12647,2024-04-24,A90,0,low,7,high_temperature
13598,2024-08-05,458832,0,low,8,none
15116,2023-06-17,A90,0,low,12,high_temperature
11530,2023-02-12,388880,0,low,14,none
24047,2024-05-02,809938,0,low,14,high_temperature
8886,2023-02-14,299831,0,low,13,none
1545,2024-11-03,51742,0,low,16,none
