region_id,region_name,region_type,parent_city,state,latitude,longitude,population,area_sq_km,hospital_count,sanitation_index
14599,Chāndor_Ward_3,ward,Chāndor,16,20.319995,74.233553,8346,7.48,4,6.5
14600,Sundarnagar_Ward_1,ward,Sundarnagar,11,31.498797,76.897903,7944,12.01,5,7.2
14601,Sundarnagar_Ward_2,ward,Sundarnagar,11,31.543306,76.911393,9520,12.06,2,6.6
14602,Sundarnagar_Ward_3,ward,Sundarnagar,11,31.548433,76.897555,8131,6.41,3,6.7
14603,Karungappalli_Ward_1,ward,Karungappalli,13,9.074129,76.513148,7565,3.65,4,5.6
14604,Karungappalli_Ward_2,ward,Karungappalli,13,9.113427,76.564231,10422,5.26,3,5.8
14605,Karungappalli_Ward_3,ward,Karungappalli,13,9.127909,76.540915,9353,10.07,2,9.5
14606,Amarpur_Ward_1,ward,Amarpur,34,25.063131,86.87381,8756,10.12,3,6.3
14607,Amarpur_Ward_2,ward,Amarpur,34,25.041792,86.93643,9161,11.24,2,9.4
14608,Amarpur_Ward_3,ward,Amarpur,34,25.039864,86.911397,8074,10.93,2,5.1
14609,Gadkhol_Ward_1,ward,Gadkhol,09,21.634668,73.018973,6854,2.38,4,5.6
14610,Gadkhol_Ward_2,ward,Gadkhol,09,21.653512,73.005392,8117,13.32,4,6.0
14611,Gadkhol_Ward_3,ward,Gadkhol,09,21.665908,72.997128,8083,10.7,5,7.2
14612,Banganapalle_Ward_1,ward,Banganapalle,02,15.318352,78.252834,9029,14.06,2,7.5
14613,Banganapalle_Ward_2,ward,Banganapalle,02,15.307671,78.25704,8563,5.35,4,6.3
14614,Banganapalle_Ward_3,ward,Banganapalle,02,15.289131,78.263228,8613,6.9,3,5.1
14615,Anūpshahr_Ward_1,ward,Anūpshahr,36,28.349273,78.257865,7723,2.36,2,4.3
14616,Anūpshahr_Ward_2,ward,Anūpshahr,36,28.374519,78.247706,8433,6.95,2,5.3
14617,Anūpshahr_Ward_3,ward,Anūpshahr,36,28.328896,78.269206,8943,13.77,3,7.4
14618,Jalālābad_Ward_1,ward,Jalālābad,36,29.612097,77.430573,7099,5.41,2,5.9
14619,Jalālābad_Ward_2,ward,Jalālābad,36,29.610012,77.419886,8525,11.09,3,5.9
14620,Jalālābad_Ward_3,ward,Jalālābad,36,29.613022,77.446077,8003,4.07,3,5.4
14621,Chitaguppa_Ward_1,ward,Chitaguppa,19,17.695289,77.165737,9616,10.97,3,7.1
14622,Chitaguppa_Ward_2,ward,Chitaguppa,19,17.708012,77.222175,8107,2.48,3,6.1
14623,Chitaguppa_Ward_3,ward,Chitaguppa,19,17.690357,77.234338,8112,10.49,5,5.7
14624,Bābra_Ward_1,ward,Bābra,09,21.850571,71.319393,8625,6.31,2,5.0
14625,Bābra_Ward_2,ward,Bābra,09,21.862341,71.285763,9506,13.72,4,4.5
14626,Bābra_Ward_3,ward,Bābra,09,21.800717,71.311402,7624,10.25,3,3.7
14627,Shamsābād_Ward_1,ward,Shamsābād,36,27.515126,79.46189,8934,9.65,2,7.6
14628,Shamsābād_Ward_2,ward,Shamsābād,36,27.476295,79.445911,7669,9.08,3,8.6
14629,Shamsābād_Ward_3,ward,Shamsābād,36,27.537989,79.432649,8749,7.02,3,6.5
14630,Kithor_Ward_1,ward,Kithor,36,28.841926,77.921291,7649,2.73,5,6.6
14631,Kithor_Ward_2,ward,Kithor,36,28.871498,77.942788,6703,6.71,5,8.7
14632,Kithor_Ward_3,ward,Kithor,36,28.89774,77.925405,8859,12.09,3,6.9
14633,Kallūr Vadakummuri_Ward_1,ward,Kallūr Vadakummuri,13,10.239502,76.285835,8304,4.46,5,5.5
14634,Kallūr Vadakummuri_Ward_2,ward,Kallūr Vadakummuri,13,10.265797,76.339372,8025,8.02,4,5.7
14635,Kallūr Vadakummuri_Ward_3,ward,Kallūr Vadakummuri,13,10.278175,76.321958,9203,4.44,4,5.5
14636,Machhlīshahr_Ward_1,ward,Machhlīshahr,36,25.682025,82.423832,8549,4.47,5,6.1
14637,Machhlīshahr_Ward_2,ward,Machhlīshahr,36,25.691782,82.421897,8792,9.93,4,5.4
14638,Machhlīshahr_Ward_3,ward,Machhlīshahr,36,25.701535,82.441883,7652,11.79,2,9.5
14639,Bagha Purana_Ward_1,ward,Bagha Purana,23,30.691926,75.094645,8501,3.2,3,6.8
14640,Bagha Purana_Ward_2,ward,Bagha Purana,23,30.660247,75.104213,8158,13.5,2,6.0
14641,Bagha Purana_Ward_3,ward,Bagha Purana,23,30.671192,75.10114,9915,8.56,4,6.7
14642,Bhānder_Ward_1,ward,Bhānder,35,25.711473,78.769437,8566,4.85,6,6.5
14643,Bhānder_Ward_2,ward,Bhānder,35,25.740572,78.743486,8352,2.37,3,7.2
14644,Bhānder_Ward_3,ward,Bhānder,35,25.795426,78.733945,8271,12.99,3,6.5
14645,Azhikkōd_Ward_1,ward,Azhikkōd,13,11.925938,75.325799,9765,13.96,4,5.9
14646,Azhikkōd_Ward_2,ward,Azhikkōd,13,11.920136,75.369742,8565,9.86,4,8.3
14647,Azhikkōd_Ward_3,ward,Azhikkōd,13,11.906535,75.314451,8567,1.01,4,7.3
14648,Uttiramerūr_Ward_1,ward,Uttiramerūr,25,12.57196,79.742738,8060,9.97,3,3.6
14649,Uttiramerūr_Ward_2,ward,Uttiramerūr,25,12.602315,79.757145,9140,14.54,4,8.4
14650,Uttiramerūr_Ward_3,ward,Uttiramerūr,25,12.640716,79.741985,7338,6.0,1,7.2
14651,Dasūya_Ward_1,ward,Dasūya,23,31.81691,75.657224,8155,4.42,4,8.0
14652,Dasūya_Ward_2,ward,Dasūya,23,31.81096,75.648288,7981,9.38,3,5.2
14653,Dasūya_Ward_3,ward,Dasūya,23,31.815229,75.669632,9249,1.87,3,6.5
14654,Gursarāi_Ward_1,ward,Gursarāi,36,25.589699,79.141186,8946,10.18,3,9.2
14655,Gursarāi_Ward_2,ward,Gursarāi,36,25.563732,79.194306,7991,8.56,2,6.1
14656,Gursarāi_Ward_3,ward,Gursarāi,36,25.629088,79.204081,7855,5.28,5,4.9
14657,Pāonta Sāhib_Ward_1,ward,Pāonta Sāhib,11,30.484179,77.597859,7781,7.48,4,6.5
14658,Pāonta Sāhib_Ward_2,ward,Pāonta Sāhib,11,30.436739,77.625373,6922,4.21,3,6.3
14659,Pāonta Sāhib_Ward_3,ward,Pāonta Sāhib,11,30.421679,77.627133,8138,9.37,2,5.6
14660,Tirorā_Ward_1,ward,Tirorā,16,21.385442,79.917938,9426,6.23,4,5.2
14661,Tirorā_Ward_2,ward,Tirorā,16,21.375876,79.940616,7557,9.43,2,6.8
14662,Tirorā_Ward_3,ward,Tirorā,16,21.376193,79.914899,7932,14.49,2,7.3
14663,Rājgurunagar_Ward_1,ward,Rājgurunagar,16,18.895515,73.890734,8088,7.34,5,5.4
14664,Rājgurunagar_Ward_2,ward,Rājgurunagar,16,18.858902,73.876899,8757,13.23,3,8.4
14665,Rājgurunagar_Ward_3,ward,Rājgurunagar,16,18.881762,73.874449,7595,12.84,3,8.4
14666,Pottaneri Nallakavundanpatti_Ward_1,ward,Pottaneri Nallakavundanpatti,25,11.781864,77.822265,9110,13.73,3,4.5
14667,Pottaneri Nallakavundanpatti_Ward_2,ward,Pottaneri Nallakavundanpatti,25,11.816392,77.83954,8229,11.65,3,9.1
14668,Pottaneri Nallakavundanpatti_Ward_3,ward,Pottaneri Nallakavundanpatti,25,11.804903,77.833908,8700,7.12,4,4.7
14669,Kamaruddinnagar_Ward_1,ward,Kamaruddinnagar,07,28.692643,77.036956,7306,8.5,2,9.2
14670,Kamaruddinnagar_Ward_2,ward,Kamaruddinnagar,07,28.692215,77.046587,8044,4.86,2,6.8
14671,Kamaruddinnagar_Ward_3,ward,Kamaruddinnagar,07,28.680158,77.052934,7401,11.99,3,6.9
14672,Gauripur_Ward_1,ward,Gauripur,03,26.042796,89.960052,7956,2.13,2,5.8
14673,Gauripur_Ward_2,ward,Gauripur,03,26.091891,89.924655,6959,2.12,3,7.4
14674,Gauripur_Ward_3,ward,Gauripur,03,26.090264,89.933286,9496,10.56,2,3.7
14675,Rānia_Ward_1,ward,Rānia,10,29.49464,74.864445,9987,4.51,2,7.5
14676,Rānia_Ward_2,ward,Rānia,10,29.494079,74.842911,8460,9.8,3,6.8
14677,Rānia_Ward_3,ward,Rānia,10,29.526282,74.841991,8593,9.11,3,6.1
14678,Mugalivakkam_Ward_1,ward,Mugalivakkam,25,13.0444,80.12831,8572,14.11,2,8.4
14679,Mugalivakkam_Ward_2,ward,Mugalivakkam,25,13.008248,80.152384,9780,6.89,3,5.0
14680,Mugalivakkam_Ward_3,ward,Mugalivakkam,25,13.031514,80.177512,8076,11.66,5,3.4
14681,Thazhecode_Ward_1,ward,Thazhecode,13,11.356971,75.94948,9211,5.29,5,9.5
14682,Thazhecode_Ward_2,ward,Thazhecode,13,11.337603,75.988343,7486,11.03,4,8.8
14683,Thazhecode_Ward_3,ward,Thazhecode,13,11.31743,75.977502,7961,1.91,2,7.4
14684,Saiha_Ward_1,ward,Saiha,31,22.480109,92.980659,8379,8.96,2,5.7
14685,Saiha_Ward_2,ward,Saiha,31,22.491246,92.974441,8343,7.35,3,7.8
14686,Saiha_Ward_3,ward,Saiha,31,22.480894,93.005721,7824,11.68,2,6.8
14687,Chinna Salem_Ward_1,ward,Chinna Salem,25,11.648241,78.855548,8348,6.36,5,5.4
14688,Chinna Salem_Ward_2,ward,Chinna Salem,25,11.608942,78.867348,7327,2.59,1,6.2
14689,Chinna Salem_Ward_3,ward,Chinna Salem,25,11.680133,78.903353,9031,13.78,2,7.0
14690,Vayalār_Ward_1,ward,Vayalār,13,9.699536,76.382195,9059,3.74,2,8.0
14691,Vayalār_Ward_2,ward,Vayalār,13,9.696792,76.313889,9528,2.95,2,7.5
14692,Vayalār_Ward_3,ward,Vayalār,13,9.740816,76.349263,8011,7.24,3,8.2
14693,Ahraura_Ward_1,ward,Ahraura,36,25.013559,83.01654,9099,13.85,4,5.7
14694,Ahraura_Ward_2,ward,Ahraura,36,24.982933,83.047363,8512,2.87,2,7.3
14695,Ahraura_Ward_3,ward,Ahraura,36,25.035343,83.042198,8161,10.54,2,6.8
14696,Rampachodavaram_Ward_1,ward,Rampachodavaram,02,17.460908,81.829241,8433,11.03,3,7.9
14697,Rampachodavaram_Ward_2,ward,Rampachodavaram,02,17.420903,81.743794,9545,14.96,2,5.6
14698,Rampachodavaram_Ward_3,ward,Rampachodavaram,02,17.421157,81.802469,7994,5.33,4,7.9
14699,Māngrol_Ward_1,ward,Māngrol,24,25.343415,76.490274,7326,6.57,1,3.2
14700,Māngrol_Ward_2,ward,Māngrol,24,25.332197,76.512744,9095,8.39,4,3.9
14701,Māngrol_Ward_3,ward,Māngrol,24,25.301828,76.523367,9233,13.97,5,3.6
14702,Shrīrangapattana_Ward_1,ward,Shrīrangapattana,19,12.423537,76.652867,9571,3.12,4,5.6
14703,Shrīrangapattana_Ward_2,ward,Shrīrangapattana,19,12.413587,76.67791,8429,4.02,2,7.9
14704,Shrīrangapattana_Ward_3,ward,Shrīrangapattana,19,12.413137,76.67025,8675,1.45,2,8.5
14705,Kantai_Ward_1,ward,Kantai,34,26.222963,85.293947,9822,11.88,3,5.5
14706,Kantai_Ward_2,ward,Kantai,34,26.212532,85.312039,8775,13.35,3,5.6
14707,Kantai_Ward_3,ward,Kantai,34,26.205155,85.283279,8221,9.34,2,4.9
14708,Kharkhauda_Ward_1,ward,Kharkhauda,10,28.879886,76.901472,9231,2.44,3,6.8
14709,Kharkhauda_Ward_2,ward,Kharkhauda,10,28.872545,76.898379,7844,13.79,3,7.5
14710,Kharkhauda_Ward_3,ward,Kharkhauda,10,28.885612,76.898678,7951,10.58,4,5.3
14711,Kanigiri_Ward_1,ward,Kanigiri,02,15.390326,79.501935,8987,2.94,3,5.8
14712,Kanigiri_Ward_2,ward,Kanigiri,02,15.394711,79.498097,8152,12.02,3,6.9
14713,Kanigiri_Ward_3,ward,Kanigiri,02,15.383921,79.519295,6895,9.62,4,7.8
14714,Chengannūr_Ward_1,ward,Chengannūr,13,9.300058,76.604447,6765,5.69,3,3.9
14715,Chengannūr_Ward_2,ward,Chengannūr,13,9.336551,76.609492,8235,11.83,2,4.6
14716,Chengannūr_Ward_3,ward,Chengannūr,13,9.327498,76.61419,9131,13.86,4,6.5
14717,Sohāgpur_Ward_1,ward,Sohāgpur,35,22.716686,78.188777,9850,1.6,5,6.9
14718,Sohāgpur_Ward_2,ward,Sohāgpur,35,22.678808,78.218178,8943,2.34,3,4.5
14719,Sohāgpur_Ward_3,ward,Sohāgpur,35,22.672602,78.205875,9745,5.3,2,7.9
14720,Chandauli_Ward_1,ward,Chandauli,36,25.245433,83.237289,8175,5.04,2,7.2
14721,Chandauli_Ward_2,ward,Chandauli,36,25.2736,83.250115,7684,11.01,3,2.9
14722,Chandauli_Ward_3,ward,Chandauli,36,25.271736,83.278453,7789,5.44,2,6.4
14723,Velur_Ward_1,ward,Velur,25,11.145613,78.026444,7123,4.43,1,7.0
14724,Velur_Ward_2,ward,Velur,25,11.103667,77.977764,9109,1.32,2,7.4
14725,Velur_Ward_3,ward,Velur,25,11.093315,78.044948,9308,7.88,3,5.5
14726,Paramathi Velur_Ward_1,ward,Paramathi Velur,25,11.196109,77.954262,7465,14.99,1,8.3
14727,Paramathi Velur_Ward_2,ward,Paramathi Velur,25,11.198223,77.955334,8247,11.0,3,7.9
14728,Paramathi Velur_Ward_3,ward,Paramathi Velur,25,11.166046,77.985837,7787,3.88,2,8.3
14729,Naubatpur_Ward_1,ward,Naubatpur,34,25.503169,84.968155,7258,1.76,3,5.8
14730,Naubatpur_Ward_2,ward,Naubatpur,34,25.507068,84.960683,9205,6.94,2,9.5
14731,Naubatpur_Ward_3,ward,Naubatpur,34,25.482375,84.942579,8088,9.77,3,5.0
14732,Sāndi_Ward_1,ward,Sāndi,36,27.239177,79.933226,9009,14.16,3,4.6
14733,Sāndi_Ward_2,ward,Sāndi,36,27.269469,79.960244,8789,14.6,3,6.6
14734,Sāndi_Ward_3,ward,Sāndi,36,27.271615,79.962488,8270,8.96,3,7.6
14735,Shiraguppi_Ward_1,ward,Shiraguppi,16,16.609987,74.66317,8402,5.72,2,6.6
14736,Shiraguppi_Ward_2,ward,Shiraguppi,16,16.615736,74.708763,7948,13.23,3,5.9
14737,Shiraguppi_Ward_3,ward,Shiraguppi,16,16.643687,74.71432,7266,5.08,1,5.3
14738,Padam_Ward_1,ward,Padam,41,33.463874,76.883353,8686,11.48,4,7.3
14739,Padam_Ward_2,ward,Padam,41,33.476321,76.892006,9139,5.17,2,7.1
14740,Padam_Ward_3,ward,Padam,41,33.446076,76.891185,8078,2.63,5,6.8
14741,Marayur_Ward_1,ward,Marayur,13,10.318107,77.134911,7305,3.39,2,7.8
14742,Marayur_Ward_2,ward,Marayur,13,10.29459,77.181324,7489,13.43,1,9.2
14743,Marayur_Ward_3,ward,Marayur,13,10.282254,77.12784,7904,5.02,3,6.4
14744,Kolasib_Ward_1,ward,Kolasib,31,24.236328,92.675787,8962,13.47,2,7.4
14745,Kolasib_Ward_2,ward,Kolasib,31,24.212887,92.689527,6788,7.97,1,7.2
14746,Kolasib_Ward_3,ward,Kolasib,31,24.225768,92.68394,7647,3.21,4,5.3
14747,Ābu_Ward_1,ward,Ābu,24,24.593637,72.715654,8638,11.15,3,6.5
14748,Ābu_Ward_2,ward,Ābu,24,24.603561,72.722272,8096,5.89,2,4.4
14749,Ābu_Ward_3,ward,Ābu,24,24.615966,72.723959,8356,14.74,2,5.5
14750,Sadulshahar_Ward_1,ward,Sadulshahar,24,29.898687,74.140167,8492,12.93,2,4.6
14751,Sadulshahar_Ward_2,ward,Sadulshahar,24,29.913375,74.181761,9323,5.51,3,7.5
14752,Sadulshahar_Ward_3,ward,Sadulshahar,24,29.953126,74.174708,9288,3.58,3,7.0
14753,Borāwar_Ward_1,ward,Borāwar,24,27.060603,74.666933,7344,2.55,1,7.6
14754,Borāwar_Ward_2,ward,Borāwar,24,27.008086,74.67998,8337,13.01,4,8.4
14755,Borāwar_Ward_3,ward,Borāwar,24,27.022097,74.711411,8690,12.66,2,4.3
14756,Marutharōd_Ward_1,ward,Marutharōd,13,10.774286,76.715617,7898,14.57,2,6.5
14757,Marutharōd_Ward_2,ward,Marutharōd,13,10.792943,76.671135,7511,13.17,2,9.4
14758,Marutharōd_Ward_3,ward,Marutharōd,13,10.796533,76.673526,7605,11.07,2,6.5
14759,Gajwel_Ward_1,ward,Gajwel,40,17.858703,78.687002,8278,10.37,3,7.4
14760,Gajwel_Ward_2,ward,Gajwel,40,17.830819,78.688214,9616,10.8,2,5.2
14761,Gajwel_Ward_3,ward,Gajwel,40,17.86063,78.668331,9657,3.08,3,7.5
14762,Devarshola_Ward_1,ward,Devarshola,25,11.543007,76.445137,7621,1.98,3,5.9
14763,Devarshola_Ward_2,ward,Devarshola,25,11.546358,76.460772,9206,8.59,4,7.3
14764,Devarshola_Ward_3,ward,Devarshola,25,11.54785,76.426851,8396,8.15,2,5.8
14765,Kunda_Ward_1,ward,Kunda,36,25.705131,81.473094,6048,6.49,1,6.0
14766,Kunda_Ward_2,ward,Kunda,36,25.695457,81.549048,8847,3.54,2,6.1
14767,Kunda_Ward_3,ward,Kunda,36,25.709451,81.519409,7609,5.01,3,4.5
14768,Sakleshpur_Ward_1,ward,Sakleshpur,19,12.918788,75.805075,8878,12.36,2,4.2
14769,Sakleshpur_Ward_2,ward,Sakleshpur,19,12.948908,75.785781,9441,12.15,6,5.3
14770,Sakleshpur_Ward_3,ward,Sakleshpur,19,12.906288,75.810854,7699,3.51,2,7.2
14771,Perundurai_Ward_1,ward,Perundurai,25,11.25953,77.576073,8683,6.2,2,8.6
14772,Perundurai_Ward_2,ward,Perundurai,25,11.280869,77.592108,8726,7.02,2,8.2
14773,Perundurai_Ward_3,ward,Perundurai,25,11.296527,77.58436,7354,1.3,2,4.6
14774,Mundargi_Ward_1,ward,Mundargi,19,15.231557,75.899274,8792,7.39,3,6.2
14775,Mundargi_Ward_2,ward,Mundargi,19,15.214224,75.898447,9424,13.5,3,5.1
14776,Mundargi_Ward_3,ward,Mundargi,19,15.210606,75.874608,8350,7.1,3,6.9
14777,Māchhīwāra_Ward_1,ward,Māchhīwāra,23,30.901675,76.182101,8964,12.64,2,4.1
14778,Māchhīwāra_Ward_2,ward,Māchhīwāra,23,30.967003,76.238641,9584,10.19,4,4.2
14779,Māchhīwāra_Ward_3,ward,Māchhīwāra,23,30.927919,76.175933,7942,9.52,2,6.0
14780,Nainpur_Ward_1,ward,Nainpur,35,22.452549,80.114668,9860,1.52,3,7.0
14781,Nainpur_Ward_2,ward,Nainpur,35,22.490145,80.115811,7759,14.91,2,7.1
14782,Nainpur_Ward_3,ward,Nainpur,35,22.440534,80.110211,8077,10.75,3,7.1
14783,Tarāna_Ward_1,ward,Tarāna,35,23.334194,76.035769,8083,1.15,4,5.8
14784,Tarāna_Ward_2,ward,Tarāna,35,23.336167,76.03767,9040,10.2,2,7.6
14785,Tarāna_Ward_3,ward,Tarāna,35,23.310545,76.055004,9705,2.49,3,7.8
14786,Keirao Bitra_Ward_1,ward,Keirao Bitra,17,24.767558,93.991207,8142,3.03,5,5.4
14787,Keirao Bitra_Ward_2,ward,Keirao Bitra,17,24.715391,93.961376,7959,6.52,2,8.0
14788,Keirao Bitra_Ward_3,ward,Keirao Bitra,17,24.690279,93.978137,8412,3.52,3,6.3
14789,Kānth_Ward_1,ward,Kānth,36,29.055016,78.60272,8368,13.34,3,5.8
14790,Kānth_Ward_2,ward,Kānth,36,29.04508,78.630732,7654,2.05,2,4.3
14791,Kānth_Ward_3,ward,Kānth,36,29.057099,78.653781,9244,11.86,3,7.6
14792,Charkhāri_Ward_1,ward,Charkhāri,36,25.422275,79.746149,6678,1.2,3,8.1
14793,Charkhāri_Ward_2,ward,Charkhāri,36,25.388102,79.802182,8242,5.71,4,8.8
14794,Charkhāri_Ward_3,ward,Charkhāri,36,25.404646,79.689879,7453,5.7,3,6.4
14795,Kushtagi_Ward_1,ward,Kushtagi,19,15.760735,76.198205,9340,11.21,3,8.8
14796,Kushtagi_Ward_2,ward,Kushtagi,19,15.762261,76.161951,7393,4.24,1,7.8
14797,Kushtagi_Ward_3,ward,Kushtagi,19,15.748323,76.215388,9339,10.75,3,9.5
14798,Churi_Ward_1,ward,Churi,38,23.624738,84.986238,8060,11.28,2,8.7
14799,Churi_Ward_2,ward,Churi,38,23.694246,85.020476,9024,13.5,2,4.8
14800,Churi_Ward_3,ward,Churi,38,23.661076,85.037903,8737,4.15,3,5.8
14801,Vellalūr_Ward_1,ward,Vellalūr,25,10.998683,77.044477,9329,6.18,4,6.5
14802,Vellalūr_Ward_2,ward,Vellalūr,25,11.003714,77.021957,9039,7.31,2,5.0
14803,Vellalūr_Ward_3,ward,Vellalūr,25,10.976444,77.045927,8099,5.27,3,8.9
14804,Srīperumbūdūr_Ward_1,ward,Srīperumbūdūr,25,12.941236,79.948986,7650,8.97,4,7.8
14805,Srīperumbūdūr_Ward_2,ward,Srīperumbūdūr,25,12.979728,79.947838,9340,12.95,3,7.0
14806,Srīperumbūdūr_Ward_3,ward,Srīperumbūdūr,25,12.969816,79.969869,7363,10.7,1,5.6
14807,Muthutala_Ward_1,ward,Muthutala,13,10.847381,76.128829,7587,10.84,5,4.8
14808,Muthutala_Ward_2,ward,Muthutala,13,10.883852,76.133803,8441,1.47,5,6.4
14809,Muthutala_Ward_3,ward,Muthutala,13,10.832946,76.118447,8693,9.03,3,5.8
14810,Mahwa_Ward_1,ward,Mahwa,24,27.028556,76.959755,8382,3.69,2,9.0
14811,Mahwa_Ward_2,ward,Mahwa,24,27.050172,76.942966,9599,6.04,2,8.7
14812,Mahwa_Ward_3,ward,Mahwa,24,26.996581,76.910134,8285,14.3,2,9.4
14813,Kandahār_Ward_1,ward,Kandahār,16,18.842743,77.217067,8139,14.23,2,7.6
14814,Kandahār_Ward_2,ward,Kandahār,16,18.857465,77.156017,8691,1.85,5,8.3
14815,Kandahār_Ward_3,ward,Kandahār,16,18.886269,77.170592,10478,3.88,2,4.6
14816,Avilala_Ward_1,ward,Avilala,02,13.604766,79.40326,6938,2.02,2,8.3
14817,Avilala_Ward_2,ward,Avilala,02,13.607816,79.411057,9084,4.47,3,6.4
14818,Avilala_Ward_3,ward,Avilala,02,13.617368,79.403393,8516,5.71,3,8.9
14819,Fālna_Ward_1,ward,Fālna,24,25.306368,73.251459,7408,3.5,3,6.2
14820,Fālna_Ward_2,ward,Fālna,24,25.27751,73.222861,8433,3.74,3,8.5
14821,Fālna_Ward_3,ward,Fālna,24,25.244407,73.255208,6655,4.27,4,7.5
14822,Ghoti Budrukh_Ward_1,ward,Ghoti Budrukh,16,19.717283,73.646106,9317,4.86,3,5.4
14823,Ghoti Budrukh_Ward_2,ward,Ghoti Budrukh,16,19.694628,73.627694,8885,12.84,4,5.6
14824,Ghoti Budrukh_Ward_3,ward,Ghoti Budrukh,16,19.681939,73.622297,8105,7.66,4,6.6
14825,Safīpur_Ward_1,ward,Safīpur,36,26.782997,80.356681,7442,5.01,1,5.3
14826,Safīpur_Ward_2,ward,Safīpur,36,26.742351,80.324625,8086,2.98,3,6.2
14827,Safīpur_Ward_3,ward,Safīpur,36,26.729288,80.337036,7626,1.78,5,7.1
14828,Brāhmana Periya Agrahāram_Ward_1,ward,Brāhmana Periya Agrahāram,25,11.347255,77.731103,8331,5.3,2,5.5
14829,Brāhmana Periya Agrahāram_Ward_2,ward,Brāhmana Periya Agrahāram,25,11.405635,77.70609,8562,9.46,4,6.5
14830,Brāhmana Periya Agrahāram_Ward_3,ward,Brāhmana Periya Agrahāram,25,11.387732,77.696665,8470,9.06,3,5.5
14831,Thirunavaya_Ward_1,ward,Thirunavaya,13,10.894651,76.010497,8814,8.63,2,5.3
14832,Thirunavaya_Ward_2,ward,Thirunavaya,13,10.862654,75.971253,7923,5.43,3,2.7
14833,Thirunavaya_Ward_3,ward,Thirunavaya,13,10.858239,76.009743,7325,9.52,2,3.7
14834,Anklesvar INA_Ward_1,ward,Anklesvar INA,09,21.573977,73.008152,8871,8.48,2,6.7
14835,Anklesvar INA_Ward_2,ward,Anklesvar INA,09,21.59487,73.016131,8012,10.62,5,6.6
14836,Anklesvar INA_Ward_3,ward,Anklesvar INA,09,21.634519,73.043731,9322,7.07,4,5.0
14837,Kalamnūri_Ward_1,ward,Kalamnūri,16,19.686278,77.277406,8983,1.4,3,6.9
14838,Kalamnūri_Ward_2,ward,Kalamnūri,16,19.701724,77.323438,7112,4.63,2,8.3
14839,Kalamnūri_Ward_3,ward,Kalamnūri,16,19.686278,77.2996,9418,3.02,2,4.8
14840,Kabrāi_Ward_1,ward,Kabrāi,36,25.416521,80.006908,9480,8.39,2,8.4
14841,Kabrāi_Ward_2,ward,Kabrāi,36,25.402657,79.988885,6984,9.24,4,6.5
14842,Kabrāi_Ward_3,ward,Kabrāi,36,25.41575,79.989525,9364,13.4,3,4.2
14843,Ilaiyankudi_Ward_1,ward,Ilaiyankudi,25,9.616668,78.631606,8087,7.82,3,7.8
14844,Ilaiyankudi_Ward_2,ward,Ilaiyankudi,25,9.65113,78.646776,9546,14.64,3,9.5
14845,Ilaiyankudi_Ward_3,ward,Ilaiyankudi,25,9.606759,78.605171,8597,8.29,4,6.0
14846,Talwāra_Ward_1,ward,Talwāra,23,31.908534,75.881478,7270,3.01,1,6.1
14847,Talwāra_Ward_2,ward,Talwāra,23,31.935669,75.865324,8693,14.45,3,7.2
14848,Talwāra_Ward_3,ward,Talwāra,23,31.961113,75.92122,6798,13.3,2,8.2
14849,Fīrozpur Jhirka_Ward_1,ward,Fīrozpur Jhirka,10,27.758615,76.937439,8748,1.18,4,4.6
14850,Fīrozpur Jhirka_Ward_2,ward,Fīrozpur Jhirka,10,27.768798,76.94144,7792,1.33,3,3.9
14851,Fīrozpur Jhirka_Ward_3,ward,Fīrozpur Jhirka,10,27.833445,76.960424,10978,3.27,5,8.7
14852,Tijāra_Ward_1,ward,Tijāra,24,27.925517,76.889007,8590,5.82,3,5.6
14853,Tijāra_Ward_2,ward,Tijāra,24,27.940081,76.849913,8126,10.42,3,5.8
14854,Tijāra_Ward_3,ward,Tijāra,24,27.928387,76.843726,8955,4.33,4,4.9
14855,Pūnāhāna_Ward_1,ward,Pūnāhāna,10,27.878385,77.207925,7365,14.16,1,7.7
14856,Pūnāhāna_Ward_2,ward,Pūnāhāna,10,27.875471,77.189078,7224,2.6,1,6.6
14857,Pūnāhāna_Ward_3,ward,Pūnāhāna,10,27.866673,77.218932,7729,6.31,3,7.1
14858,Tattānkuttai_Ward_1,ward,Tattānkuttai,25,11.419671,77.718802,8965,6.89,4,9.0
14859,Tattānkuttai_Ward_2,ward,Tattānkuttai,25,11.411233,77.672052,9687,9.52,2,7.9
14860,Tattānkuttai_Ward_3,ward,Tattānkuttai,25,11.425846,77.697074,8453,4.15,2,5.3
14861,Koregaon_Ward_1,ward,Koregaon,16,17.703486,74.184824,7411,3.76,3,7.2
14862,Koregaon_Ward_2,ward,Koregaon,16,17.72198,74.160503,7348,1.85,1,6.8
14863,Koregaon_Ward_3,ward,Koregaon,16,17.705363,74.146968,6788,4.4,1,7.7
14864,Phillaur_Ward_1,ward,Phillaur,23,31.024046,75.767727,9588,1.46,4,7.1
14865,Phillaur_Ward_2,ward,Phillaur,23,31.046251,75.785218,9764,6.7,4,6.3
14866,Phillaur_Ward_3,ward,Phillaur,23,30.979482,75.823052,9049,3.19,5,7.8
14867,Pākāla_Ward_1,ward,Pākāla,02,13.448199,79.10354,7639,3.7,3,6.1
14868,Pākāla_Ward_2,ward,Pākāla,02,13.437811,79.10568,7455,5.78,2,9.5
